state,order_date,revenue
New York,2014-06-04,699.0
New Mexico,2014-07-13,1234.0
Nebraska,2014-03-30,873.0
Arkansas,2014-09-07,1201.0
Maine,2014-04-08,390.0
New York,2014-04-21,836.0
Montana,2014-09-06,842.0
Texas,2014-11-23,1224.0
Oklahoma,2014-12-24,375.0
Oregon,2014-01-30,841.0
Maine,2014-03-07,436.0
Delaware,2014-10-26,832.0
Florida,2014-11-13,793.0
California,2014-03-27,550.0
Alaska,2014-10-16,734.0
Montana,2014-12-07,742.0
Oklahoma,2014-05-04,490.0
Oregon,2014-06-25,535.0
Florida,2014-01-31,845.0
Kansas,2014-08-19,1216.0
Idaho,2014-09-28,1060.0
Georgia,2014-04-23,1280.0
Nebraska,2014-07-16,859.0
New York,2014-11-09,733.0
California,2014-03-10,688.0
Montana,2014-08-08,935.0
Ohio,2014-08-09,728.0
Mississippi,2014-03-24,671.0
Oregon,2014-03-30,939.0
Ohio,2014-07-23,640.0
Idaho,2014-06-06,1383.0
Missouri,2014-08-12,1109.0
Arkansas,2014-10-23,1243.0
Iowa,2014-10-22,925.0
Alaska,2014-07-14,646.0
California,2014-09-27,432.0
Ohio,2014-09-08,575.0
California,2014-08-20,560.0
Alaska,2014-09-06,591.0
Illinois,2014-11-11,1298.0
Maine,2014-04-15,452.0
Oklahoma,2014-01-21,391.0
Nebraska,2014-05-23,789.0
Illinois,2014-12-06,1225.0
Mississippi,2014-05-11,591.0
Maine,2014-04-18,138.0
Washington,2014-11-12,946.0
California,2014-01-07,662.0
California,2014-10-30,601.0
Maine,2014-10-16,291.0
Iowa,2014-10-24,1125.0
Louisiana,2014-06-17,1471.0
Maine,2014-05-19,496.0
Montana,2014-08-03,901.0
Kansas,2014-03-15,1368.0
Arkansas,2014-09-04,1460.0
Washington,2014-05-30,893.0
New York,2014-01-24,919.0
Texas,2014-11-21,1182.0
Oregon,2014-03-27,747.0
Florida,2014-05-14,1106.0
Idaho,2014-09-11,1248.0
Iowa,2014-04-03,1430.0
Indiana,2014-01-19,600.0
New Mexico,2014-06-26,1118.0
Alaska,2014-09-26,631.0
Oklahoma,2014-02-05,641.0
Mississippi,2014-09-06,588.0
Montana,2014-04-02,816.0
Alaska,2014-03-29,838.0
Maine,2014-06-10,297.0
Idaho,2014-12-07,1038.0
Delaware,2014-12-10,751.0
Georgia,2014-12-01,1183.0
Nevada,2014-06-27,475.0
Maine,2014-10-13,310.0
California,2014-08-06,510.0
Kansas,2014-09-28,1074.0
Idaho,2014-07-05,1280.0
Ohio,2014-10-23,690.0
Ohio,2014-05-23,702.0
Missouri,2014-12-06,1022.0
Washington,2014-12-09,671.0
Alaska,2014-05-24,628.0
New Mexico,2014-12-09,1044.0
Missouri,2014-11-27,1100.0
Georgia,2014-06-02,1357.0
New York,2014-08-04,747.0
Mississippi,2014-07-03,546.0
Idaho,2014-10-16,1250.0
Mississippi,2014-08-18,788.0
Montana,2014-08-20,906.0
Georgia,2014-10-24,1075.0
Indiana,2014-06-08,610.0
Oregon,2014-02-09,759.0
Mississippi,2014-01-22,594.0
Indiana,2014-01-29,560.0
Mississippi,2014-01-21,652.0
Nebraska,2014-07-15,642.0
Florida,2014-03-12,1076.0
Illinois,2014-08-28,1518.0
Mississippi,2014-01-12,809.0
Washington,2014-08-06,944.0
Oklahoma,2014-05-24,582.0
Ohio,2014-05-04,744.0
California,2014-10-10,596.0
Arkansas,2014-11-16,1067.0
Iowa,2014-09-06,1219.0
Iowa,2014-07-04,1153.0
Indiana,2014-01-16,510.0
Georgia,2014-09-06,1246.0
Alaska,2014-04-10,541.0
Indiana,2014-05-13,533.0
Ohio,2014-06-12,824.0
Washington,2014-08-19,990.0
Texas,2014-06-04,1392.0
New York,2014-02-18,740.0
Mississippi,2014-05-02,703.0
Oklahoma,2014-03-10,604.0
Iowa,2014-10-17,1111.0
New Mexico,2014-11-26,1162.0
Alaska,2014-01-29,640.0
Missouri,2014-05-21,1155.0
Ohio,2014-02-16,562.0
Washington,2014-10-30,990.0
Nebraska,2014-05-17,665.0
Delaware,2014-11-05,824.0
Georgia,2014-11-12,1241.0
Oklahoma,2014-02-21,402.0
Mississippi,2014-07-17,453.0
Oregon,2014-02-06,742.0
Oregon,2014-01-10,816.0
Florida,2014-10-10,836.0
Nebraska,2014-02-16,811.0
Nebraska,2014-05-12,767.0
Iowa,2014-07-23,1215.0
Maine,2014-05-06,354.0
Iowa,2014-10-24,1104.0
Delaware,2014-11-27,796.0
California,2014-01-20,688.0
Washington,2014-11-28,713.0
Nevada,2014-07-08,323.0
Washington,2014-10-31,690.0
California,2014-05-19,619.0
California,2014-10-19,809.0
Texas,2014-05-25,1252.0
Oklahoma,2014-06-09,499.0
Maine,2014-01-26,446.0
California,2014-04-23,443.0
Mississippi,2014-03-28,640.0
Idaho,2014-07-23,1322.0
Indiana,2014-01-05,763.0
Nevada,2014-02-22,534.0
Kansas,2014-07-16,1109.0
Illinois,2014-06-09,1448.0
Louisiana,2014-04-09,1404.0
Alaska,2014-06-17,848.0
New York,2014-01-22,841.0
Arkansas,2014-06-21,1403.0
New Mexico,2014-12-22,1058.0
Maine,2014-07-04,460.0
Nevada,2014-05-21,328.0
Oklahoma,2014-07-21,541.0
California,2014-09-14,689.0
Oregon,2014-03-05,702.0
Iowa,2014-05-23,1126.0
Oregon,2014-08-18,613.0
Nebraska,2014-07-17,739.0
Idaho,2014-09-24,1255.0
Kansas,2014-12-08,1132.0
Texas,2014-08-30,1279.0
Georgia,2014-07-01,1346.0
California,2014-01-15,885.0
Indiana,2014-01-08,525.0
Nevada,2014-08-01,442.0
California,2014-03-29,484.0
Maine,2014-06-11,477.0
Mississippi,2014-08-14,546.0
Nevada,2014-06-28,550.0
Montana,2014-10-25,992.0
Georgia,2014-08-20,1214.0
Texas,2014-03-12,1408.0
California,2014-07-06,509.0
Idaho,2014-11-25,1301.0
Delaware,2014-04-05,749.0
Oklahoma,2014-05-28,674.0
Oregon,2014-10-29,745.0
Kansas,2014-11-23,1086.0
Arkansas,2014-06-30,1277.0
Iowa,2014-05-13,1312.0
Delaware,2014-10-01,878.0
Georgia,2014-03-21,1253.0
Georgia,2014-09-30,1145.0
Oregon,2014-05-19,733.0
Texas,2014-12-07,1037.0
Mississippi,2014-01-30,662.0
Florida,2014-10-29,836.0
Washington,2014-11-21,746.0
Idaho,2014-12-24,1201.0
Washington,2014-11-28,953.0
Nevada,2014-06-09,555.0
Oklahoma,2014-05-02,635.0
Oregon,2014-01-26,825.0
Ohio,2014-06-01,655.0
California,2014-07-03,643.0
Ohio,2014-02-14,735.0
Arkansas,2014-08-14,1088.0
Kansas,2014-10-19,1131.0
Iowa,2014-09-16,1174.0
Mississippi,2014-04-14,819.0
Washington,2014-06-21,810.0
New Mexico,2014-10-07,1184.0
Florida,2014-08-30,956.0
Oklahoma,2014-12-07,604.0
Idaho,2014-06-18,1250.0
Louisiana,2014-10-03,1450.0
Arkansas,2014-07-04,1190.0
Oklahoma,2014-01-27,347.0
Louisiana,2014-09-05,1367.0
Georgia,2014-02-24,1496.0
Kansas,2014-09-19,1249.0
Oklahoma,2014-12-18,580.0
Missouri,2014-06-21,1086.0
Arkansas,2014-12-14,1158.0
Oklahoma,2014-02-17,607.0
Arkansas,2014-04-05,1551.0
New York,2014-01-04,673.0
Georgia,2014-11-01,1028.0
Ohio,2014-02-09,651.0
Washington,2014-09-12,809.0
Indiana,2014-05-22,532.0
Texas,2014-11-17,1091.0
Washington,2014-06-04,1001.0
Alaska,2014-04-27,677.0
Maine,2014-03-29,335.0
Mississippi,2014-03-01,672.0
New Mexico,2014-04-26,1201.0
Alaska,2014-02-25,706.0
Arkansas,2014-08-04,1330.0
Alaska,2014-02-07,518.0
Maine,2014-01-04,641.0
Mississippi,2014-04-06,746.0
Kansas,2014-03-14,1400.0
New York,2014-06-05,615.0
Missouri,2014-09-18,1101.0
Oklahoma,2014-04-11,637.0
Kansas,2014-10-30,1174.0
Delaware,2014-06-29,959.0
Georgia,2014-06-02,1344.0
Montana,2014-12-04,899.0
Delaware,2014-11-17,853.0
Georgia,2014-05-23,1391.0
Oregon,2014-03-09,653.0
New Mexico,2014-07-02,1171.0
Indiana,2014-12-26,508.0
Maine,2014-09-23,346.0
Oregon,2014-02-19,739.0
New York,2014-02-08,748.0
Ohio,2014-11-04,581.0
New Mexico,2014-10-14,1093.0
Delaware,2014-09-04,1019.0
Nevada,2014-01-19,407.0
Mississippi,2014-02-18,798.0
Oklahoma,2014-04-20,620.0
Washington,2014-04-08,893.0
Oregon,2014-11-21,615.0
California,2014-09-03,695.0
Iowa,2014-05-30,1116.0
Ohio,2014-09-08,636.0
New York,2014-06-14,528.0
New York,2014-02-26,725.0
New York,2014-03-31,593.0
New York,2014-10-31,790.0
Nebraska,2014-06-26,644.0
Nevada,2014-02-04,350.0
Missouri,2014-12-07,1148.0
Nevada,2014-01-23,406.0
Mississippi,2014-05-19,464.0
New York,2014-09-23,636.0
Iowa,2014-09-12,1229.0
Illinois,2014-09-10,1370.0
Illinois,2014-03-06,1684.0
New Mexico,2014-07-29,1178.0
Arkansas,2014-09-24,1222.0
Washington,2014-11-13,823.0
Montana,2014-09-20,861.0
Florida,2014-07-22,907.0
Nebraska,2014-07-06,802.0
Idaho,2014-06-21,1523.0
New Mexico,2014-08-26,1016.0
New York,2014-05-26,727.0
Delaware,2014-05-01,956.0
Nevada,2014-08-16,520.0
Georgia,2014-12-03,1296.0
Oklahoma,2014-06-09,481.0
Ohio,2014-04-09,659.0
Indiana,2014-08-11,664.0
Indiana,2014-01-07,581.0
Oregon,2014-01-21,762.0
Louisiana,2014-11-18,1235.0
Mississippi,2014-01-06,532.0
Iowa,2014-05-02,973.0
Maine,2014-06-07,432.0
Ohio,2014-06-08,635.0
Washington,2014-09-15,794.0
Delaware,2014-10-15,852.0
Nebraska,2014-02-24,908.0
Illinois,2014-06-17,1509.0
Oregon,2014-01-08,790.0
California,2014-01-17,790.0
Illinois,2014-03-06,1624.0
Louisiana,2014-09-22,1360.0
Oklahoma,2014-05-12,626.0
Indiana,2014-11-16,496.0
Washington,2014-05-09,1080.0
Florida,2014-08-09,982.0
Oregon,2014-07-01,783.0
Idaho,2014-05-15,1477.0
Ohio,2014-03-08,597.0
Iowa,2014-10-29,956.0
Indiana,2014-02-13,649.0
Iowa,2014-12-02,1093.0
Georgia,2014-10-10,1121.0
Oklahoma,2014-04-27,675.0
Nevada,2014-04-13,360.0
Alaska,2014-02-04,509.0
Texas,2014-09-17,1190.0
Texas,2014-07-25,1243.0
Louisiana,2014-12-15,1277.0
Nevada,2014-07-30,446.0
Oklahoma,2014-01-18,538.0
Alaska,2014-12-17,645.0
Missouri,2014-08-23,1188.0
Oregon,2014-04-23,695.0
Nebraska,2014-04-25,762.0
New York,2014-07-06,812.0
Kansas,2014-10-03,1183.0
New Mexico,2014-07-01,1323.0
New York,2014-01-03,745.0
California,2014-06-15,576.0
Kansas,2014-11-18,1175.0
Nevada,2014-06-03,526.0
Nevada,2014-03-29,490.0
Nebraska,2014-01-03,820.0
Oklahoma,2014-02-20,430.0
Oregon,2014-09-09,684.0
Idaho,2014-10-25,1259.0
Delaware,2014-10-21,775.0
Idaho,2014-12-14,1325.0
Ohio,2014-08-04,502.0
Oregon,2014-12-01,815.0
New York,2014-05-16,776.0
Mississippi,2014-02-16,658.0
Maine,2014-09-08,319.0
Nevada,2014-01-21,327.0
Arkansas,2014-08-28,1192.0
Oregon,2014-04-23,740.0
California,2014-03-08,628.0
Texas,2014-10-17,1119.0
Texas,2014-04-25,1422.0
Delaware,2014-07-09,780.0
Ohio,2014-01-28,634.0
Georgia,2014-06-08,1346.0
Florida,2014-06-14,1035.0
Indiana,2014-04-19,457.0
Montana,2014-08-08,896.0
Iowa,2014-11-07,1240.0
Nebraska,2014-01-22,627.0
Alaska,2014-04-21,669.0
Nevada,2014-04-21,435.0
Alaska,2014-12-03,550.0
Montana,2014-09-11,904.0
Ohio,2014-02-14,635.0
Nevada,2014-06-25,451.0
Oregon,2014-06-06,725.0
Oklahoma,2014-03-16,649.0
Oklahoma,2014-02-17,596.0
Maine,2014-01-17,290.0
Delaware,2014-08-14,869.0
Florida,2014-07-19,1005.0
California,2014-07-25,705.0
Nebraska,2014-03-07,827.0
Florida,2014-10-12,815.0
New Mexico,2014-10-20,1086.0
New York,2014-01-08,924.0
New York,2014-01-17,755.0
Florida,2014-06-04,709.0
Nebraska,2014-03-16,533.0
Oklahoma,2014-09-23,642.0
Florida,2014-09-06,866.0
Georgia,2014-05-05,1343.0
Nevada,2014-01-12,415.0
Washington,2014-03-26,931.0
Oregon,2014-02-19,621.0
Illinois,2014-03-28,1695.0
Illinois,2014-12-12,1444.0
New York,2014-03-09,772.0
New York,2014-06-03,845.0
Maine,2014-02-21,613.0
New York,2014-03-20,812.0
Alaska,2014-09-13,625.0
Illinois,2014-11-13,1257.0
Illinois,2014-05-25,1549.0
Delaware,2014-12-20,808.0
New York,2014-03-31,922.0
Delaware,2014-08-11,1029.0
Indiana,2014-09-11,552.0
Nevada,2014-02-10,570.0
Florida,2014-10-30,952.0
Illinois,2014-12-01,1345.0
Oregon,2014-11-12,518.0
Delaware,2014-11-05,802.0
Kansas,2014-04-27,1348.0
Illinois,2014-08-06,1387.0
Washington,2014-10-03,910.0
Nevada,2014-02-02,600.0
Illinois,2014-10-08,1287.0
Mississippi,2014-10-28,672.0
Mississippi,2014-02-01,692.0
Kansas,2014-08-03,1175.0
Indiana,2014-03-13,456.0
Indiana,2014-02-24,566.0
Montana,2014-11-21,809.0
Missouri,2014-03-28,1405.0
Indiana,2014-12-06,498.0
Texas,2014-04-06,1279.0
California,2014-08-08,596.0
Texas,2014-10-09,1057.0
Iowa,2014-05-17,1197.0
Mississippi,2014-02-26,574.0
Oregon,2014-02-05,771.0
Oregon,2014-04-17,846.0
Nevada,2014-01-04,396.0
Washington,2014-08-05,1033.0
New York,2014-07-16,608.0
Arkansas,2014-08-10,1191.0
Florida,2014-06-17,822.0
New Mexico,2014-10-13,1075.0
Idaho,2014-02-11,1527.0
Delaware,2014-07-03,960.0
Nebraska,2014-02-19,731.0
Oklahoma,2014-02-22,490.0
Ohio,2014-02-26,807.0
New Mexico,2014-11-24,1022.0
Montana,2014-05-04,988.0
Oregon,2014-06-25,832.0
Illinois,2014-12-11,1408.0
Illinois,2014-09-29,1369.0
Ohio,2014-07-03,548.0
Illinois,2014-09-24,1251.0
Indiana,2014-09-11,737.0
Alaska,2014-08-28,538.0
Washington,2014-02-23,1179.0
Missouri,2014-11-14,1075.0
Mississippi,2014-11-29,658.0
Washington,2014-08-27,820.0
Kansas,2014-11-12,1053.0
Oregon,2014-12-19,755.0
Delaware,2014-12-25,820.0
Florida,2014-12-08,838.0
Indiana,2014-03-27,556.0
Oregon,2014-10-21,674.0
Indiana,2014-01-26,580.0
Texas,2014-07-02,1489.0
Alaska,2014-06-26,571.0
Idaho,2014-12-09,1151.0
Georgia,2014-10-11,1304.0
Illinois,2014-12-13,1286.0
California,2014-06-13,573.0
Arkansas,2014-08-15,1413.0
Oklahoma,2014-01-28,614.0
Maine,2014-06-27,521.0
Texas,2014-09-04,1276.0
Ohio,2014-01-15,807.0
New Mexico,2014-08-28,1128.0
Indiana,2014-02-14,601.0
California,2014-03-11,761.0
Idaho,2014-11-26,1195.0
Idaho,2014-09-13,1324.0
Louisiana,2014-09-30,1339.0
Nevada,2014-07-10,411.0
Oklahoma,2014-03-18,623.0
Washington,2014-10-12,850.0
Oregon,2014-01-19,797.0
Alaska,2014-02-06,643.0
Florida,2014-12-22,732.0
Illinois,2014-10-05,1378.0
Idaho,2014-10-15,1189.0
Nevada,2014-02-10,423.0
Indiana,2014-08-04,560.0
Louisiana,2014-10-18,1489.0
Alaska,2014-03-30,766.0
Texas,2014-10-15,1197.0
Oregon,2014-02-25,704.0
Indiana,2014-03-03,515.0
Nebraska,2014-02-01,770.0
Missouri,2014-05-05,1346.0
Nevada,2014-02-21,456.0
Mississippi,2014-03-04,728.0
Delaware,2014-12-15,957.0
Alaska,2014-04-19,547.0
Mississippi,2014-01-04,668.0
Missouri,2014-07-07,1136.0
Ohio,2014-09-07,448.0
Georgia,2014-10-22,1142.0
Nebraska,2014-08-30,593.0
Idaho,2014-12-21,1307.0
Montana,2014-10-30,849.0
Alaska,2014-02-18,707.0
Indiana,2014-04-02,502.0
California,2014-03-23,751.0
Louisiana,2014-12-09,1293.0
Georgia,2014-09-17,1139.0
Missouri,2014-07-22,1065.0
Oklahoma,2014-06-04,451.0
Idaho,2014-11-30,1329.0
Nebraska,2014-07-17,735.0
Mississippi,2014-07-02,544.0
Maine,2014-03-28,343.0
Oklahoma,2014-02-14,412.0
Oregon,2014-05-26,834.0
New Mexico,2014-12-02,1142.0
Missouri,2014-12-11,989.0
Texas,2014-11-03,1182.0
Indiana,2014-08-19,574.0
New Mexico,2014-08-01,1208.0
Washington,2014-06-20,984.0
Ohio,2014-02-03,797.0
Nebraska,2014-03-15,835.0
Mississippi,2014-06-27,773.0
New Mexico,2014-09-16,1261.0
Delaware,2014-05-06,905.0
Ohio,2014-03-31,727.0
Indiana,2014-07-20,580.0
Nevada,2014-04-01,446.0
New York,2014-02-07,695.0
Montana,2014-03-28,709.0
Nevada,2014-04-17,507.0
Florida,2014-11-20,807.0
Iowa,2014-08-30,1061.0
New York,2014-01-23,680.0
Montana,2014-07-30,849.0
Kansas,2014-08-11,1194.0
Louisiana,2014-07-01,1441.0
Louisiana,2014-10-31,1407.0
Maine,2014-02-25,467.0
Oklahoma,2014-06-19,554.0
California,2014-07-25,555.0
Delaware,2014-10-23,723.0
California,2014-03-01,562.0
Illinois,2014-10-07,1354.0
Nebraska,2014-08-28,744.0
Kansas,2014-11-24,1163.0
Indiana,2014-03-19,784.0
Mississippi,2014-09-11,367.0
Louisiana,2014-02-15,1488.0
Idaho,2014-05-23,1460.0
Florida,2014-11-04,778.0
Ohio,2014-01-19,647.0
Idaho,2014-07-06,1471.0
Delaware,2014-11-07,863.0
Nevada,2014-07-10,616.0
Louisiana,2014-05-09,1574.0
Idaho,2014-10-13,1421.0
Texas,2014-03-03,1370.0
Delaware,2014-10-18,846.0
Arkansas,2014-10-09,1215.0
Oregon,2014-05-13,628.0
Texas,2014-07-11,1211.0
Arkansas,2014-05-04,1266.0
Arkansas,2014-10-09,1283.0
Montana,2014-05-28,942.0
Iowa,2014-05-07,1230.0
Maine,2014-01-11,332.0
Florida,2014-07-21,841.0
Oregon,2014-03-26,712.0
Nevada,2014-02-11,440.0
Washington,2014-11-06,886.0
Oklahoma,2014-02-13,649.0
Illinois,2014-02-02,1635.0
Oregon,2014-02-09,929.0
Oklahoma,2014-07-21,456.0
Florida,2014-06-10,883.0
Delaware,2014-11-26,765.0
Texas,2014-03-11,1293.0
Indiana,2014-04-23,555.0
Oklahoma,2014-01-30,658.0
California,2014-05-17,579.0
Ohio,2014-06-15,871.0
Illinois,2014-10-19,1459.0
Maine,2014-03-22,509.0
Idaho,2014-06-16,1328.0
Nevada,2014-03-26,596.0
Maine,2014-06-24,237.0
Alaska,2014-03-03,652.0
Illinois,2014-08-24,1434.0
Louisiana,2014-12-13,1106.0
Ohio,2014-09-22,551.0
Idaho,2014-12-14,1313.0
Indiana,2014-02-24,660.0
Missouri,2014-02-19,1306.0
Delaware,2014-12-03,807.0
California,2014-01-05,880.0
Montana,2014-10-25,800.0
Oklahoma,2014-06-14,711.0
Florida,2014-10-28,838.0
Iowa,2014-06-10,1233.0
Georgia,2014-12-16,1070.0
Iowa,2014-12-25,1116.0
Idaho,2014-10-17,1224.0
Oregon,2014-10-15,748.0
Missouri,2014-12-15,1008.0
New Mexico,2014-07-27,1200.0
Iowa,2014-01-28,1326.0
Idaho,2014-11-16,1220.0
Delaware,2014-06-22,945.0
Alaska,2014-08-14,609.0
Alaska,2014-07-08,761.0
Arkansas,2014-11-06,1390.0
Oregon,2014-10-28,765.0
Indiana,2014-05-20,669.0
Idaho,2014-08-27,1304.0
Delaware,2014-11-27,810.0
Montana,2014-11-13,693.0
Arkansas,2014-04-04,1189.0
Arkansas,2014-02-11,1392.0
Kansas,2014-05-05,1216.0
Kansas,2014-06-24,1076.0
Maine,2014-01-16,143.0
Idaho,2014-03-03,1419.0
Iowa,2014-06-06,1117.0
New Mexico,2014-11-15,1018.0
Florida,2014-08-29,877.0
Montana,2014-11-12,860.0
Kansas,2014-03-30,1090.0
Florida,2014-12-10,1021.0
Oklahoma,2014-02-10,406.0
Kansas,2014-09-06,1100.0
Montana,2014-12-01,800.0
Nevada,2014-01-17,345.0
Montana,2014-09-12,807.0
Kansas,2014-12-20,1105.0
Alaska,2014-01-27,726.0
Iowa,2014-09-27,1202.0
Nevada,2014-11-25,338.0
Kansas,2014-05-20,1275.0
Texas,2014-01-23,1296.0
New York,2014-02-16,600.0
Missouri,2014-02-21,1308.0
New York,2014-09-02,667.0
Oklahoma,2014-10-12,535.0
Louisiana,2014-12-13,1307.0
Kansas,2014-08-18,1108.0
Texas,2014-08-23,1319.0
Florida,2014-12-24,783.0
Florida,2014-05-17,838.0
Nevada,2014-06-20,393.0
Montana,2014-03-10,966.0
Oklahoma,2014-03-24,508.0
Mississippi,2014-01-03,913.0
Nevada,2014-08-12,494.0
Florida,2014-08-10,784.0
Texas,2014-06-26,1368.0
Georgia,2014-11-12,1120.0
Illinois,2014-06-29,1422.0
Mississippi,2014-11-05,682.0
Washington,2014-11-29,732.0
Nebraska,2014-01-10,779.0
Missouri,2014-05-22,1206.0
Arkansas,2014-04-29,1332.0
Mississippi,2014-07-22,600.0
Missouri,2014-09-13,1073.0
Louisiana,2014-09-21,1535.0
Oregon,2014-07-31,890.0
Oregon,2014-12-09,633.0
Delaware,2014-12-11,843.0
Oregon,2014-06-04,695.0
New Mexico,2014-06-14,1285.0
Oregon,2014-05-12,714.0
Nevada,2014-06-22,414.0
Iowa,2014-11-30,1167.0
Louisiana,2014-11-24,1454.0
Nevada,2014-05-16,414.0
Idaho,2014-10-14,1320.0
Arkansas,2014-06-18,1402.0
Arkansas,2014-10-03,1196.0
Nevada,2014-01-23,521.0
New York,2014-03-01,726.0
Georgia,2014-07-29,1327.0
Kansas,2014-07-30,1120.0
Iowa,2014-08-02,1193.0
Iowa,2014-11-19,1047.0
New York,2014-09-28,794.0
Louisiana,2014-10-26,1429.0
Florida,2014-08-19,879.0
Idaho,2014-08-12,1256.0
Montana,2014-11-18,767.0
Louisiana,2014-06-28,1446.0
Montana,2014-04-11,919.0
Georgia,2014-12-25,1175.0
Illinois,2014-04-25,1335.0
Nebraska,2014-03-10,989.0
Nevada,2014-09-28,591.0
Texas,2014-12-21,1164.0
Louisiana,2014-04-27,1545.0
Mississippi,2014-05-30,525.0
Iowa,2014-11-21,1152.0
California,2014-03-06,750.0
Maine,2014-02-04,555.0
Louisiana,2014-08-19,1542.0
Georgia,2014-12-05,1228.0
Washington,2014-06-14,901.0
Louisiana,2014-11-29,1269.0
Texas,2014-08-25,1242.0
Arkansas,2014-10-27,1061.0
Oklahoma,2014-02-15,566.0
Nebraska,2014-07-26,723.0
Maine,2014-05-14,451.0
Iowa,2014-08-14,1209.0
New York,2014-11-17,660.0
Missouri,2014-10-17,1263.0
Mississippi,2014-04-09,768.0
Texas,2014-10-26,1104.0
Idaho,2014-09-17,1168.0
Mississippi,2014-05-13,635.0
Oklahoma,2014-02-20,702.0
Idaho,2014-12-26,1255.0
Illinois,2014-05-06,1280.0
Oklahoma,2014-02-04,689.0
Louisiana,2014-04-29,1474.0
Oklahoma,2014-02-16,592.0
Alaska,2014-04-02,679.0
Idaho,2014-09-28,1304.0
Florida,2014-12-06,940.0
Ohio,2014-03-09,543.0
Texas,2014-06-13,1266.0
Missouri,2014-10-29,1217.0
Nevada,2014-02-23,366.0
New Mexico,2014-08-12,1165.0
Ohio,2014-02-09,747.0
Oklahoma,2014-05-23,367.0
Alaska,2014-02-01,815.0
New Mexico,2014-10-27,996.0
Arkansas,2014-08-03,1306.0
Kansas,2014-09-13,1146.0
Missouri,2014-10-24,985.0
Washington,2014-06-21,1058.0
Maine,2014-06-16,303.0
Kansas,2014-12-15,1136.0
Illinois,2014-12-15,1189.0
Maine,2014-03-30,521.0
Montana,2014-10-06,903.0
New Mexico,2014-10-09,1116.0
Arkansas,2014-10-31,1016.0
Indiana,2014-02-02,557.0
Mississippi,2014-09-22,593.0
Montana,2014-11-10,962.0
Ohio,2014-05-19,661.0
Texas,2014-11-26,1176.0
California,2014-01-29,617.0
Florida,2014-10-03,777.0
Louisiana,2014-09-20,1522.0
Georgia,2014-11-07,1111.0
New York,2014-03-09,799.0
Maine,2014-10-26,336.0
Nebraska,2014-02-04,816.0
Illinois,2014-11-07,1261.0
Louisiana,2014-09-16,1471.0
Montana,2014-07-01,952.0
Indiana,2014-03-31,482.0
Georgia,2014-10-06,1193.0
Ohio,2014-02-06,650.0
Indiana,2014-10-31,574.0
Arkansas,2014-11-23,1206.0
Iowa,2014-12-18,1088.0
Nebraska,2014-08-20,727.0
Nevada,2014-05-06,525.0
Delaware,2014-11-04,969.0
Oklahoma,2014-07-09,506.0
Mississippi,2014-04-08,583.0
Missouri,2014-03-30,1287.0
Oregon,2014-05-12,750.0
Florida,2014-08-12,832.0
New Mexico,2014-05-18,1199.0
Montana,2014-11-09,856.0
Idaho,2014-06-03,1253.0
Alaska,2014-07-09,529.0
Oregon,2014-10-26,696.0
California,2014-08-12,610.0
Maine,2014-01-31,363.0
Ohio,2014-03-09,498.0
Washington,2014-06-22,960.0
Oklahoma,2014-11-14,492.0
Florida,2014-06-24,776.0
Illinois,2014-06-26,1463.0
California,2014-08-18,621.0
Ohio,2014-07-24,505.0
Delaware,2014-03-15,1110.0
New Mexico,2014-09-03,1259.0
Nebraska,2014-02-16,770.0
New York,2014-05-15,798.0
Iowa,2014-12-03,1003.0
Maine,2014-01-28,497.0
Oregon,2014-01-21,760.0
Kansas,2014-09-11,1136.0
Montana,2014-12-06,845.0
New York,2014-05-04,801.0
Delaware,2014-04-04,907.0
Alaska,2014-05-10,577.0
Montana,2014-05-15,996.0
Mississippi,2014-03-03,531.0
Indiana,2014-08-12,439.0
New York,2014-02-20,728.0
New York,2014-05-28,531.0
Ohio,2014-10-19,702.0
Iowa,2014-04-16,1314.0
Texas,2014-11-06,1087.0
Mississippi,2014-07-10,530.0
Oregon,2014-01-27,830.0
Louisiana,2014-11-01,1246.0
California,2014-02-18,755.0
New Mexico,2014-12-20,858.0
Indiana,2014-10-12,469.0
New Mexico,2014-07-28,1311.0
Georgia,2014-05-12,1189.0
Arkansas,2014-10-10,1111.0
Kansas,2014-03-03,1185.0
Louisiana,2014-05-22,1518.0
Nevada,2014-02-12,653.0
Georgia,2014-04-15,1320.0
Nebraska,2014-06-11,621.0
Maine,2014-01-22,318.0
Mississippi,2014-03-18,564.0
Arkansas,2014-10-03,1156.0
California,2014-06-28,767.0
Ohio,2014-09-30,535.0
Florida,2014-10-28,1003.0
Alaska,2014-04-04,620.0
New York,2014-04-25,687.0
Indiana,2014-06-13,585.0
Ohio,2014-01-18,788.0
California,2014-11-03,670.0
Indiana,2014-09-09,534.0
Washington,2014-12-22,846.0
Indiana,2014-09-14,497.0
Louisiana,2014-04-20,1507.0
Delaware,2014-08-21,828.0
Delaware,2014-11-22,804.0
Texas,2014-08-26,1224.0
Kansas,2014-11-22,1142.0
California,2014-02-23,878.0
Illinois,2014-08-19,1430.0
New York,2014-04-08,702.0
California,2014-10-14,557.0
Georgia,2014-12-17,1123.0
New York,2014-04-20,804.0
Mississippi,2014-09-28,637.0
Georgia,2014-02-04,1459.0
Montana,2014-05-16,950.0
Iowa,2014-09-02,1124.0
Illinois,2014-09-22,1275.0
