date,airline,origin,dest,dep_time,arr_time,cancelled,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2018-01-02,NK,MCO,IAH,2015,2156,0,136.0,854.0,0,0,0,0,0
2018-01-02,WN,MCO,ATL,2035,2205,0,64.0,404.0,0,0,0,0,0
2018-01-02,WN,ATL,LAS,2040,2220,0,241.0,1747.0,0,0,0,0,0
2018-01-02,AS,SEA,LAX,2040,2325,0,133.0,954.0,0,0,30,0,0
2018-01-02,B6,BOS,ATL,2050,2349,0,140.0,946.0,0,0,0,0,0
2018-01-02,DL,ATL,DTW,2105,2305,0,83.0,594.0,0,0,0,0,0
2018-01-02,AS,SFO,SEA,2107,2321,0,92.0,679.0,0,0,0,0,0
2018-01-02,DL,ATL,LAS,2133,2315,0,226.0,1747.0,0,0,0,0,0
2018-01-02,AS,SEA,LAX,2140,25,0,134.0,954.0,0,0,0,0,0
2018-01-02,VX,LAS,JFK,2150,537,0,275.0,2248.0,0,0,20,0,0
2018-01-02,DL,ATL,DTW,2223,20,0,82.0,594.0,0,0,0,0,0
2018-01-02,AA,LAX,CLT,2245,621,0,245.0,2125.0,0,0,0,0,0
2018-01-02,UA,ORD,LAX,2255,137,0,234.0,1744.0,0,0,0,0,0
2018-01-02,DL,LAX,DTW,2310,637,0,233.0,1979.0,0,0,0,0,0
2018-01-02,UA,SFO,PHL,2315,734,0,292.0,2521.0,0,0,16,0,0
2018-01-02,NK,DFW,PHX,2330,104,0,137.0,868.0,0,0,3,0,20
2018-01-03,UA,SEA,ORD,34,628,0,209.0,1721.0,0,0,0,0,0
2018-01-03,DL,DEN,ATL,55,556,0,140.0,1199.0,0,0,0,0,0
2018-01-03,AA,ORD,PHX,500,756,0,188.0,1440.0,0,0,0,0,0
2018-01-03,AA,MCO,CLT,500,638,0,69.0,468.0,0,0,0,0,0
2018-01-03,AA,IAH,DFW,505,615,0,45.0,224.0,0,0,0,0,0
2018-01-03,UA,DFW,ORD,530,751,0,120.0,802.0,0,0,0,0,0
2018-01-03,AA,BOS,ORD,559,803,0,133.0,867.0,0,0,0,0,0
2018-01-03,OO,DTW,ORD,600,619,0,49.0,235.0,0,12,3,0,0
2018-01-03,UA,LAX,EWR,600,1416,0,288.0,2454.0,0,0,0,0,0
2018-01-03,DL,LAS,LAX,605,714,0,42.0,236.0,0,0,0,0,0
2018-01-03,OO,DTW,ORD,611,627,0,47.0,235.0,51,0,10,0,0
2018-01-03,DL,LAX,SEA,615,900,0,128.0,954.0,0,0,0,0,0
2018-01-03,VX,LAX,SFO,630,801,0,50.0,337.0,0,0,0,0,0
2018-01-03,WN,MCO,LAS,640,855,0,295.0,2039.0,0,0,0,0,0
2018-01-03,DL,MSP,IAH,650,1001,0,124.0,1034.0,0,0,0,0,0
2018-01-03,VX,SFO,LAX,700,832,0,58.0,337.0,0,0,0,0,0
2018-01-03,AA,DCA,PHX,700,1034,0,274.0,1979.0,0,0,0,0,0
2018-01-03,OO,ATL,ORD,700,814,0,98.0,606.0,0,0,31,0,0
2018-01-03,UA,EWR,PHX,705,1043,0,290.0,2133.0,0,0,0,0,0
2018-01-03,AA,ORD,EWR,705,1009,0,95.0,719.0,0,0,0,0,0
2018-01-03,DL,JFK,MSP,710,941,0,146.0,1029.0,0,0,0,0,0
2018-01-03,DL,DTW,ORD,710,748,0,47.0,235.0,0,34,0,0,0
2018-01-03,NK,MCO,DTW,715,956,0,123.0,957.0,0,0,0,0,0
2018-01-03,UA,BOS,IAH,715,1045,0,225.0,1597.0,0,0,0,0,0
2018-01-03,F9,ORD,MCO,729,1120,0,149.0,1005.0,0,0,18,0,0
2018-01-03,VX,JFK,SFO,730,1119,0,348.0,2586.0,0,0,0,0,0
2018-01-03,DL,ATL,CLT,735,855,0,39.0,226.0,0,0,0,0,0
2018-01-03,UA,IAH,BOS,738,1222,0,201.0,1597.0,0,0,0,0,0
2018-01-03,UA,IAH,SFO,743,1020,0,232.0,1635.0,0,0,0,0,0
2018-01-03,DL,ORD,SEA,755,1037,0,253.0,1721.0,0,0,0,0,0
2018-01-03,DL,LAX,JFK,755,1626,0,287.0,2475.0,0,0,0,0,0
2018-01-03,DL,ATL,SFO,810,1038,0,297.0,2139.0,0,0,0,0,0
2018-01-03,DL,DTW,LAX,820,1030,0,263.0,1979.0,0,0,0,0,0
2018-01-03,UA,SFO,LAX,820,1007,0,59.0,337.0,26,0,10,0,3
2018-01-03,AA,LAX,DCA,820,1618,0,273.0,2311.0,0,0,16,0,0
2018-01-03,DL,DCA,MSP,825,1029,0,129.0,931.0,62,0,0,0,0
2018-01-03,YX,ORD,LGA,830,1140,0,100.0,733.0,0,0,0,0,0
2018-01-03,UA,DCA,ORD,845,1003,0,94.0,612.0,0,0,0,0,0
2018-01-03,MQ,DTW,LGA,859,1050,0,80.0,502.0,0,0,0,0,0
2018-01-03,AA,BOS,ORD,900,1103,0,126.0,867.0,0,0,0,0,0
2018-01-03,UA,ORD,DEN,905,1050,0,126.0,888.0,0,0,0,0,0
2018-01-03,YX,ORD,DCA,905,1200,0,85.0,612.0,0,3,30,0,0
2018-01-03,DL,LGA,MCO,910,1231,0,163.0,950.0,0,0,0,0,0
2018-01-03,AA,DFW,LAS,910,1019,0,146.0,1055.0,0,0,0,0,0
2018-01-03,UA,LGA,DEN,916,1152,0,224.0,1620.0,0,0,0,0,0
2018-01-03,NK,ORD,LAS,919,1125,0,200.0,1514.0,4,0,1,0,113
2018-01-03,YX,EWR,DFW,925,1242,0,199.0,1372.0,0,0,0,0,0
2018-01-03,AA,CLT,SEA,930,1221,0,323.0,2279.0,0,0,0,0,0
2018-01-03,DL,JFK,SFO,935,1330,0,362.0,2586.0,0,0,0,0,0
2018-01-03,AA,ORD,DFW,940,1215,0,109.0,802.0,50,0,0,0,0
2018-01-03,B6,ORD,BOS,940,1251,0,104.0,867.0,31,0,11,0,0
2018-01-03,AA,CLT,BOS,945,1205,0,94.0,728.0,73,0,0,0,0
2018-01-03,AA,LGA,BOS,1000,1118,0,38.0,184.0,0,0,0,0,0
2018-01-03,AA,EWR,PHX,1012,1400,0,290.0,2133.0,0,0,0,0,0
2018-01-03,UA,DEN,ORD,1015,1342,0,112.0,888.0,0,0,0,0,0
2018-01-03,UA,IAH,LAS,1016,1142,0,177.0,1222.0,0,0,44,0,0
2018-01-03,DL,MCO,ATL,1020,1152,0,58.0,404.0,0,0,0,0,0
2018-01-03,F9,SFO,ATL,1025,1810,0,239.0,2139.0,0,0,0,0,0
2018-01-03,AA,ORD,PHX,1030,1322,0,198.0,1440.0,0,23,0,0,0
2018-01-03,AA,DFW,ORD,1030,1254,0,118.0,802.0,8,0,6,0,16
2018-01-03,B6,CLT,JFK,1035,1218,0,75.0,541.0,0,0,0,0,0
2018-01-03,UA,DFW,ORD,1035,1257,0,120.0,802.0,0,0,0,0,0
2018-01-03,B6,BOS,LAX,1040,1420,0,348.0,2611.0,0,0,0,0,0
2018-01-03,NK,DTW,MCO,1045,1329,0,136.0,957.0,0,0,25,0,4
2018-01-03,AA,BOS,LAX,1045,1429,0,344.0,2611.0,0,0,0,0,0
2018-01-03,AA,DFW,SFO,1110,1314,0,206.0,1464.0,0,0,0,0,0
2018-01-03,DL,SEA,LAS,1115,1347,0,125.0,867.0,0,0,0,0,0
2018-01-03,DL,SEA,LAX,1130,1415,0,134.0,954.0,0,0,0,0,0
2018-01-03,YX,ORD,LGA,1130,1440,0,103.0,733.0,0,1,58,0,0
2018-01-03,B6,BOS,DCA,1143,1323,0,81.0,399.0,0,0,0,0,0
2018-01-03,UA,MCO,IAH,1149,1328,0,136.0,854.0,0,0,0,0,0
2018-01-03,B6,MCO,LGA,1155,1430,0,115.0,950.0,0,0,0,0,0
2018-01-03,DL,SFO,JFK,1155,2035,0,292.0,2586.0,0,0,0,0,0
2018-01-03,UA,IAH,SEA,1155,1451,0,245.0,1874.0,68,0,0,0,0
2018-01-03,AS,SEA,IAH,1200,1817,0,217.0,1874.0,0,0,0,0,0
2018-01-03,AS,SFO,SEA,1200,1409,0,91.0,679.0,0,0,0,0,0
2018-01-03,DL,ATL,IAH,1207,1328,0,102.0,689.0,0,0,0,0,0
2018-01-03,YV,IAH,DFW,1225,1342,0,43.0,224.0,0,0,36,0,0
2018-01-03,YX,ORD,LGA,1230,1540,0,98.0,733.0,12,0,27,0,0
2018-01-03,AA,DFW,LGA,1240,1656,0,187.0,1389.0,0,0,14,0,5
2018-01-03,UA,SEA,DEN,1245,1623,0,120.0,1024.0,3,0,0,0,21
2018-01-03,OO,ORD,LGA,1300,1615,0,103.0,733.0,0,0,1,0,32
2018-01-03,OO,LAX,LAS,1300,1424,0,51.0,236.0,0,0,0,0,0
2018-01-03,AA,LGA,CLT,1300,1509,0,96.0,544.0,0,0,0,0,84
2018-01-03,AA,CLT,IAH,1310,1502,0,130.0,912.0,0,0,0,0,0
2018-01-03,AA,PHX,ORD,1310,1746,0,179.0,1440.0,0,0,0,0,0
2018-01-03,OO,ORD,IAH,1315,1615,0,122.0,925.0,83,0,0,0,34
2018-01-03,OO,SFO,DFW,1320,1904,0,176.0,1464.0,0,0,0,0,0
2018-01-03,AA,SEA,CLT,1321,2119,0,261.0,2279.0,0,0,0,0,0
2018-01-03,WN,MSP,DEN,1325,1435,0,92.0,680.0,0,0,0,0,0
2018-01-03,AA,ORD,DCA,1330,1617,0,89.0,612.0,0,0,0,0,0
2018-01-03,AA,PHX,IAH,1335,1706,0,124.0,1009.0,0,0,0,0,0
2018-01-03,AA,BOS,DFW,1345,1723,0,227.0,1562.0,0,0,0,0,0
2018-01-03,YX,DTW,LGA,1355,1555,0,80.0,502.0,0,0,47,0,0
2018-01-03,DL,ATL,MSP,1358,1542,0,132.0,907.0,0,0,0,0,0
2018-01-03,B6,LGA,BOS,1359,1512,0,40.0,184.0,0,0,0,0,0
2018-01-03,UA,ORD,LGA,1400,1715,0,99.0,733.0,0,0,0,0,0
2018-01-03,AS,ORD,SEA,1405,1657,0,248.0,1721.0,0,0,0,0,0
2018-01-03,UA,EWR,ATL,1413,1646,0,116.0,746.0,0,0,0,0,0
2018-01-03,AA,DEN,LAX,1420,1556,0,121.0,862.0,0,0,0,0,0
2018-01-03,YV,IAH,MSP,1421,1717,0,159.0,1034.0,0,0,0,0,0
2018-01-03,AA,PHX,SFO,1430,1539,0,104.0,651.0,0,0,0,0,0
2018-01-03,UA,MCO,ORD,1435,1637,0,142.0,1005.0,0,0,0,0,0
2018-01-03,DL,LGA,MSP,1435,1650,0,142.0,1020.0,0,0,0,0,0
2018-01-03,VX,LAX,SFO,1450,1612,0,52.0,337.0,0,0,0,0,0
2018-01-03,WN,LAX,LAS,1455,1600,0,45.0,236.0,34,0,0,0,24
2018-01-03,AA,CLT,LAS,1459,1659,0,274.0,1916.0,0,0,23,0,0
2018-01-03,YX,EWR,DTW,1500,1709,0,82.0,488.0,0,0,0,0,0
2018-01-03,DL,ATL,DTW,1501,1700,0,90.0,594.0,0,0,0,0,0
2018-01-03,AA,DFW,SFO,1505,1701,0,200.0,1464.0,0,0,0,0,0
2018-01-03,UA,BOS,DEN,1509,1759,0,245.0,1754.0,0,0,0,0,0
2018-01-03,OO,SEA,SFO,1510,1730,0,112.0,679.0,0,0,0,0,0
2018-01-03,AS,SFO,SEA,1520,1728,0,88.0,679.0,0,0,0,0,0
2018-01-03,YX,DCA,PHL,1520,1627,0,39.0,119.0,25,0,0,0,0
2018-01-03,YX,PHL,DTW,1534,1733,0,83.0,453.0,0,0,0,0,0
2018-01-03,NK,MCO,BOS,1535,1829,0,140.0,1121.0,0,0,0,0,58
2018-01-03,UA,DEN,BOS,1537,2128,1,,1754.0,0,0,0,0,0
2018-01-03,AA,ORD,CLT,1550,1850,0,83.0,599.0,0,0,0,0,0
2018-01-03,UA,EWR,LAX,1600,1907,0,330.0,2454.0,0,0,0,0,0
2018-01-03,OO,ORD,LGA,1600,1916,1,,733.0,0,0,0,0,0
2018-01-03,YX,ORD,CLT,1600,1910,0,81.0,599.0,0,29,0,0,33
2018-01-03,WN,PHL,MCO,1605,1840,0,133.0,861.0,5,0,1,0,31
2018-01-03,DL,DTW,BOS,1614,1815,0,83.0,632.0,0,0,0,0,0
2018-01-03,VX,SFO,LAX,1620,1747,0,58.0,337.0,0,0,0,0,0
2018-01-03,DL,DEN,MSP,1623,1924,0,94.0,680.0,0,0,0,0,0
2018-01-03,NK,DTW,MCO,1625,1909,0,120.0,957.0,0,0,14,0,20
2018-01-03,UA,SEA,SFO,1625,1839,0,105.0,679.0,0,0,0,0,0
2018-01-03,WN,SFO,LAX,1635,1800,0,58.0,337.0,0,0,0,0,0
2018-01-03,F9,LAS,DEN,1645,1943,0,86.0,628.0,0,0,0,0,0
2018-01-03,YX,MSP,LGA,1654,2049,1,,1020.0,0,0,0,0,0
2018-01-03,AA,LGA,DFW,1659,2017,0,201.0,1389.0,17,0,0,0,2
2018-01-03,OO,LAX,SFO,1700,1845,0,51.0,337.0,0,0,0,0,0
2018-01-03,WN,LAX,SFO,1710,1830,0,52.0,337.0,0,0,0,0,0
2018-01-03,YV,PHL,IAH,1730,2027,0,181.0,1325.0,0,0,0,0,73
2018-01-03,UA,EWR,BOS,1732,1853,0,47.0,200.0,0,0,0,0,0
2018-01-03,DL,ATL,IAH,1745,1910,0,101.0,689.0,0,0,0,0,0
2018-01-03,AA,BOS,DFW,1745,2126,0,232.0,1562.0,0,0,0,0,0
2018-01-03,UA,ORD,BOS,1750,2109,1,,867.0,0,0,0,0,0
2018-01-03,DL,DTW,SFO,1755,2035,0,283.0,2079.0,0,0,0,0,0
2018-01-03,OO,SFO,SEA,1800,2015,0,89.0,679.0,0,0,0,0,0
2018-01-03,AA,ATL,PHX,1817,2034,0,219.0,1587.0,3,0,0,0,34
2018-01-03,B6,BOS,SFO,1825,2225,0,393.0,2704.0,0,0,0,0,0
2018-01-03,WN,MCO,LAS,1835,2050,0,293.0,2039.0,0,0,0,0,0
2018-01-03,NK,LAS,ORD,1837,9,0,177.0,1514.0,0,0,0,0,0
2018-01-03,NK,LAX,IAH,1845,2358,0,152.0,1379.0,0,0,0,0,0
2018-01-03,UA,EWR,DFW,1845,2152,0,188.0,1372.0,0,0,0,0,0
2018-01-03,AA,ORD,MCO,1855,2237,0,122.0,1005.0,34,0,0,0,0
2018-01-03,F9,LAX,DEN,1859,2216,0,106.0,862.0,0,0,0,0,0
2018-01-03,AA,MCO,DCA,1900,2111,0,102.0,759.0,0,0,0,0,0
2018-01-03,UA,EWR,BOS,1900,2018,1,,200.0,0,0,0,0,0
2018-01-03,VX,BOS,SFO,1905,2304,0,,2704.0,0,0,0,0,0
2018-01-03,AA,MCO,CLT,1915,2100,0,81.0,468.0,0,0,0,0,0
2018-01-03,F9,MSP,DEN,1932,2050,0,97.0,680.0,0,0,0,0,0
2018-01-03,AS,SEA,LAX,1940,2223,0,137.0,954.0,0,0,23,0,0
2018-01-03,UA,IAH,ATL,1950,2251,0,91.0,689.0,0,0,0,0,0
2018-01-03,UA,IAH,MSP,1955,2247,0,145.0,1034.0,0,0,0,0,0
2018-01-03,DL,MCO,JFK,1956,2234,0,119.0,944.0,0,0,0,0,0
2018-01-03,DL,SEA,SFO,2000,2217,0,115.0,679.0,0,0,0,0,0
2018-01-03,AA,CLT,JFK,2005,2206,0,72.0,541.0,0,0,0,0,0
2018-01-03,AS,PHX,SEA,2029,2240,0,148.0,1107.0,0,0,0,0,0
2018-01-03,AA,ORD,PHX,2030,2325,0,203.0,1440.0,0,0,0,0,0
2018-01-03,DL,MSP,ORD,2035,2213,0,53.0,334.0,0,0,0,0,0
2018-01-03,AS,SEA,LAX,2040,2325,0,136.0,954.0,0,0,0,0,0
2018-01-03,AA,DFW,LAS,2050,2151,0,148.0,1055.0,0,0,0,0,0
2018-01-03,AA,DFW,ATL,2055,2359,0,94.0,731.0,0,0,0,0,0
2018-01-03,AA,LGA,ORD,2130,2319,0,113.0,733.0,0,0,0,0,0
2018-01-03,WN,MCO,PHL,2150,10,1,,861.0,0,0,0,0,0
2018-01-03,AA,SEA,CLT,2215,607,0,257.0,2279.0,0,0,0,0,0
2018-01-03,DL,ATL,BOS,2225,56,1,,946.0,0,0,0,0,0
2018-01-03,WN,PHX,SFO,2245,2350,0,97.0,651.0,0,0,0,0,0
2018-01-03,WN,DEN,LAX,2255,35,0,120.0,862.0,0,0,0,0,0
2018-01-03,NK,LAX,DTW,2259,616,0,222.0,1979.0,0,0,0,0,0
2018-01-04,F9,DEN,CLT,5,527,0,152.0,1337.0,0,0,0,0,0
2018-01-04,AA,LAS,ORD,15,547,0,183.0,1514.0,0,0,0,0,0
2018-01-04,UA,DEN,LGA,53,637,1,,1620.0,0,0,0,0,0
2018-01-04,AS,SEA,SFO,525,736,0,107.0,679.0,0,0,0,0,0
2018-01-04,F9,MSP,DEN,535,704,0,95.0,680.0,0,0,0,0,0
2018-01-04,UA,LAX,DEN,545,907,0,110.0,862.0,0,0,0,0,0
2018-01-04,YX,DCA,ORD,600,718,0,90.0,612.0,19,0,0,0,0
2018-01-04,DL,DEN,DTW,600,1103,0,142.0,1123.0,0,0,0,0,0
2018-01-04,B6,LAX,JFK,600,1415,0,,2475.0,0,0,0,0,0
2018-01-04,UA,EWR,SFO,600,926,1,,2565.0,0,0,0,0,0
2018-01-04,YX,IAH,PHL,600,1016,0,182.0,1325.0,0,0,16,0,0
2018-01-04,NK,ORD,LAX,600,826,0,232.0,1744.0,0,0,0,0,0
2018-01-04,DL,BOS,JFK,600,725,1,,187.0,0,0,0,0,0
2018-01-04,UA,ORD,BOS,600,912,1,,867.0,0,0,0,0,0
2018-01-04,AA,DFW,PHL,600,1007,1,,1303.0,0,0,0,0,0
2018-01-04,UA,EWR,ATL,611,849,1,,746.0,0,0,0,0,0
2018-01-04,AA,PHL,PHX,615,956,0,287.0,2075.0,0,0,0,0,0
2018-01-04,UA,EWR,ORD,620,755,1,,719.0,0,0,0,0,0
2018-01-04,DL,MCO,ATL,620,751,0,68.0,404.0,0,87,65,0,0
2018-01-04,AA,ATL,ORD,629,745,0,95.0,606.0,0,0,0,0,0
2018-01-04,AS,SEA,ATL,659,1449,0,252.0,2182.0,0,0,0,0,0
2018-01-04,DL,SFO,DTW,700,1440,0,243.0,2079.0,0,0,0,0,0
2018-01-04,DL,BOS,ATL,705,1015,1,,946.0,0,0,0,0,0
2018-01-04,AA,LAS,LAX,710,849,0,45.0,236.0,0,0,0,0,0
2018-01-04,DL,DTW,LGA,710,915,1,,502.0,0,0,0,0,0
2018-01-04,UA,EWR,ATL,711,942,1,,746.0,0,0,0,0,0
2018-01-04,AA,ORD,MCO,715,1057,0,122.0,1005.0,0,0,0,0,0
2018-01-04,OO,ORD,DTW,717,942,0,55.0,235.0,0,0,0,0,0
2018-01-04,UA,SFO,PHX,740,1041,0,89.0,651.0,0,0,0,0,0
2018-01-04,UA,DEN,LAX,752,936,0,116.0,862.0,0,0,0,0,0
2018-01-04,AA,LGA,CLT,755,1008,1,,544.0,0,0,0,0,0
2018-01-04,UA,BOS,EWR,800,924,1,,200.0,0,0,0,0,0
2018-01-04,B6,JFK,CLT,800,1003,1,,541.0,0,0,0,0,0
2018-01-04,AA,SFO,ORD,800,1417,0,223.0,1846.0,0,0,0,0,0
2018-01-04,NK,LAS,DTW,815,1509,0,203.0,1749.0,0,0,0,0,0
2018-01-04,NK,IAH,MCO,815,1129,0,97.0,854.0,0,0,0,0,0
2018-01-04,DL,MCO,ATL,820,956,0,70.0,404.0,0,0,0,0,0
2018-01-04,DL,ATL,LAX,825,1015,0,267.0,1947.0,44,0,0,0,0
2018-01-04,DL,PHL,MSP,830,1041,0,146.0,980.0,0,0,70,0,0
2018-01-04,YX,EWR,CLT,830,1036,1,,529.0,0,0,0,0,0
2018-01-04,AA,DFW,LAX,840,1029,0,172.0,1235.0,0,0,0,0,0
2018-01-04,YV,CLT,IAH,850,1053,0,142.0,912.0,0,0,0,0,0
2018-01-04,UA,ORD,LAX,900,1147,0,232.0,1744.0,0,0,0,0,0
2018-01-04,WN,PHX,LAS,900,910,0,44.0,255.0,0,0,0,0,0
2018-01-04,DL,ORD,DTW,906,1135,0,48.0,235.0,0,0,0,0,0
2018-01-04,AA,DFW,LAS,910,1019,0,146.0,1055.0,92,0,0,0,0
2018-01-04,WN,PHX,DEN,915,1100,0,82.0,602.0,0,0,0,0,0
2018-01-04,AA,MSP,ORD,925,1102,0,54.0,334.0,0,0,0,0,0
2018-01-04,AA,CLT,SEA,930,1221,0,310.0,2279.0,0,0,0,0,0
2018-01-04,DL,CLT,ATL,935,1100,0,40.0,226.0,0,0,0,0,0
2018-01-04,UA,IAH,PHX,940,1141,0,146.0,1009.0,0,0,0,0,0
2018-01-04,AA,MCO,DFW,940,1141,0,163.0,985.0,83,0,40,0,0
2018-01-04,UA,DEN,PHL,946,1521,1,,1558.0,0,0,0,0,0
2018-01-04,DL,DTW,MCO,1005,1301,0,117.0,957.0,0,0,0,0,0
2018-01-04,AA,LAX,PHX,1010,1240,0,55.0,370.0,0,0,0,0,0
2018-01-04,DL,ATL,EWR,1037,1245,1,,746.0,0,0,0,0,0
2018-01-04,9E,ORD,JFK,1045,1402,1,,740.0,0,0,0,0,0
2018-01-04,WN,DEN,MCO,1045,1615,0,163.0,1546.0,0,0,0,0,0
2018-01-04,AA,DTW,PHX,1045,1316,0,223.0,1671.0,24,0,0,0,0
2018-01-04,AA,SEA,DFW,1045,1640,0,196.0,1660.0,0,0,0,0,0
2018-01-04,B6,DTW,BOS,1047,1234,1,,632.0,0,0,0,0,0
2018-01-04,NK,LAX,DFW,1050,1550,0,148.0,1235.0,0,0,0,0,0
2018-01-04,DL,ATL,MCO,1055,1225,0,57.0,404.0,0,0,0,0,0
2018-01-04,DL,LGA,ATL,1059,1349,1,,762.0,0,0,0,0,0
2018-01-04,AA,LAX,LAS,1110,1228,0,46.0,236.0,0,0,0,0,0
2018-01-04,AA,CLT,BOS,1135,1350,1,,728.0,0,0,0,0,0
2018-01-04,B6,LAX,BOS,1140,2003,1,,2611.0,0,0,0,0,0
2018-01-04,AA,DCA,CLT,1155,1334,0,58.0,331.0,0,0,0,0,0
2018-01-04,UA,IAH,ATL,1155,1503,0,91.0,689.0,0,0,0,0,0
2018-01-04,VX,LAS,SFO,1155,1336,0,69.0,414.0,0,0,0,0,0
2018-01-04,UA,LAX,EWR,1200,2020,1,,2454.0,0,0,0,0,0
2018-01-04,DL,ATL,MSP,1205,1344,0,135.0,907.0,0,0,0,0,0
2018-01-04,DL,MCO,JFK,1205,1441,1,,944.0,0,0,0,0,0
2018-01-04,UA,LAX,SFO,1212,1351,0,54.0,337.0,0,0,0,0,0
2018-01-04,DL,DFW,ATL,1215,1520,0,93.0,731.0,0,0,0,0,0
2018-01-04,UA,EWR,IAH,1215,1519,1,,1400.0,0,0,0,0,0
2018-01-04,DL,DTW,ATL,1225,1437,0,91.0,594.0,0,0,0,0,0
2018-01-04,UA,LAX,IAH,1235,1751,0,164.0,1379.0,0,0,0,0,0
2018-01-04,B6,MCO,BOS,1240,1531,1,,1121.0,0,0,0,0,0
2018-01-04,UA,DEN,LGA,1241,1822,1,,1620.0,0,0,0,0,0
2018-01-04,OO,ATL,DEN,1242,1423,0,213.0,1199.0,0,0,14,0,9
2018-01-04,WN,DEN,LAX,1245,1420,0,115.0,862.0,0,0,0,0,0
2018-01-04,WN,PHX,LAS,1250,1255,0,44.0,255.0,0,0,0,0,0
2018-01-04,DL,MSP,PHL,1250,1635,0,122.0,980.0,200,0,148,0,0
2018-01-04,YX,ORD,DCA,1250,1544,0,86.0,612.0,0,0,0,0,0
2018-01-04,UA,MCO,EWR,1259,1541,1,,937.0,0,0,0,0,0
2018-01-04,UA,SFO,EWR,1300,2128,1,,2565.0,0,0,0,0,0
2018-01-04,YX,IAH,LGA,1315,1754,1,,1416.0,0,0,0,0,0
2018-01-04,AA,ATL,PHL,1322,1528,1,,666.0,0,0,0,0,0
2018-01-04,AA,LAS,DCA,1335,2101,0,246.0,2089.0,0,0,0,0,0
2018-01-04,AS,SEA,LAS,1345,1614,0,125.0,867.0,0,0,0,0,0
2018-01-04,B6,BOS,PHL,1345,1524,1,,280.0,0,0,0,0,0
2018-01-04,AS,SFO,SEA,1351,1600,0,89.0,679.0,0,0,0,0,0
2018-01-04,NK,BOS,ATL,1359,1701,1,,946.0,0,0,0,0,0
2018-01-04,YX,BOS,LGA,1400,1520,1,,184.0,0,0,0,0,0
2018-01-04,UA,SFO,EWR,1410,2240,1,,2565.0,0,0,0,0,0
2018-01-04,UA,EWR,IAH,1410,1719,1,,1400.0,0,0,0,0,0
2018-01-04,AA,PHL,LAX,1412,1728,0,311.0,2402.0,43,0,0,0,237
2018-01-04,AA,MSP,ORD,1425,1600,0,53.0,334.0,0,0,0,0,0
2018-01-04,AA,CLT,MCO,1432,1614,0,71.0,468.0,0,0,0,0,0
2018-01-04,UA,BOS,EWR,1433,1605,1,,200.0,0,0,0,0,0
2018-01-04,UA,PHX,DEN,1435,1621,0,83.0,602.0,0,0,0,0,0
2018-01-04,AA,BOS,CLT,1440,1717,1,,728.0,0,0,0,0,0
2018-01-04,DL,MSP,SEA,1440,1635,0,189.0,1399.0,0,0,0,0,0
2018-01-04,AA,DFW,DCA,1455,1839,0,136.0,1192.0,46,0,0,0,0
2018-01-04,VX,LAX,SEA,1500,1745,0,125.0,954.0,0,0,0,0,0
2018-01-04,YX,LGA,DCA,1500,1623,1,,214.0,0,0,0,0,0
2018-01-04,DL,ORD,ATL,1505,1812,0,79.0,606.0,0,0,0,0,0
2018-01-04,AA,ORD,DCA,1510,1756,0,80.0,612.0,0,0,0,0,0
2018-01-04,AA,PHL,DFW,1510,1808,0,176.0,1303.0,77,0,0,0,20
2018-01-04,AA,PHL,CLT,1515,1710,1,,449.0,0,0,0,0,0
2018-01-04,UA,EWR,LAX,1520,1840,1,,2454.0,0,0,0,0,0
2018-01-04,AA,MSP,DFW,1523,1805,0,106.0,852.0,7,0,0,0,25
2018-01-04,OO,ATL,ORD,1527,1642,0,102.0,606.0,0,0,0,0,0
2018-01-04,F9,DEN,MSP,1530,1832,0,97.0,680.0,0,0,0,0,0
2018-01-04,UA,DEN,LAX,1538,1710,0,118.0,862.0,0,0,0,0,0
2018-01-04,AA,ATL,LAX,1545,1802,0,282.0,1947.0,0,0,0,0,0
2018-01-04,NK,MCO,DTW,1545,1824,0,129.0,957.0,0,0,0,0,0
2018-01-04,WN,ATL,DCA,1550,1730,0,75.0,547.0,0,0,0,0,0
2018-01-04,OO,DTW,EWR,1555,1753,1,,488.0,0,0,0,0,0
2018-01-04,UA,PHX,SFO,1605,1711,0,98.0,651.0,0,0,0,0,0
2018-01-04,UA,ORD,LAX,1605,1831,0,225.0,1744.0,0,0,0,0,0
2018-01-04,AA,CLT,LGA,1610,1759,1,,544.0,0,0,0,0,0
2018-01-04,AA,EWR,PHX,1620,2009,1,,2133.0,0,0,0,0,0
2018-01-04,OO,SFO,PHX,1620,1923,0,93.0,651.0,0,0,0,0,0
2018-01-04,AA,DFW,LAS,1630,1729,0,140.0,1055.0,0,0,0,0,0
2018-01-04,AA,DFW,PHL,1650,2100,0,159.0,1303.0,18,0,34,0,0
2018-01-04,DL,LAS,JFK,1650,45,0,266.0,2248.0,0,786,34,0,0
2018-01-04,UA,IAH,SFO,1650,1916,0,228.0,1635.0,0,0,0,0,0
2018-01-04,DL,PHL,DTW,1655,1852,1,,453.0,0,0,0,0,0
2018-01-04,DL,ATL,MCO,1655,1825,0,58.0,404.0,0,0,0,0,0
2018-01-04,DL,ATL,EWR,1659,1922,1,,746.0,0,0,0,0,0
2018-01-04,YX,LGA,DCA,1700,1828,1,,214.0,0,0,0,0,0
