id,neighborhood,room_type,accommodates,bedrooms,price,security_deposit,cleaning_fee,rating,superhost,response_time,acceptance_rate,host_since,last_review,num_reviews,latitude,longitude,minimum_nights,maximum_nights
1806338,Capitol Hill,Private room,1,1.0,90,0,25,4.85,1,within an hour,100%,2013-10-16,2021-08-14,72,38.88981,-76.98762,4,1125
1821276,Douglas,Private room,3,1.0,99,25,25,4.76,0,within an hour,99%,2013-06-21,2021-01-09,141,38.8418,-76.97696,21,360
1824864,Union Station,Private room,3,2.0,132,100,50,4.9,1,within an hour,95%,2013-10-21,2021-09-12,58,38.89864,-76.987747,2,1125
1826665,Brightwood Park,Entire home/apt,2,1.0,84,0,50,5.0,1,within a few hours,100%,2011-08-03,2021-09-05,19,38.95453,-77.02038,2,5
1826731,Capitol Hill,Entire home/apt,8,4.0,140,100,100,5.0,0,,100%,2013-05-06,2021-01-23,7,38.88397,-76.98605,5,14
1838623,Lamont Riggs,Private room,2,1.0,22,25,25,5.0,1,within a few hours,79%,2013-10-20,2021-08-18,8,38.96885,-77.00968,30,1125
1841397,Lamont Riggs,Private room,2,1.0,26,0,25,4.75,1,within a few hours,79%,2013-10-20,2021-02-23,16,38.96971,-77.00793,30,1125
1860120,Brightwood Park,Entire home/apt,2,,90,25,50,4.95,0,,,2013-12-06,2021-05-23,146,38.94334,-77.01426,2,7
1864715,Downtown,Entire home/apt,3,1.0,195,100,100,4.9,0,,,2013-10-14,2019-10-12,10,38.89988,-77.03341,5,1125
1867513,Downtown,Entire home/apt,5,2.0,299,0,0,4.76,0,,,2013-10-14,2020-01-05,26,38.89988,-77.03341,5,1125
1870185,Brightwood Park,Private room,2,1.0,80,25,0,4.78,0,within a day,50%,2013-10-29,2018-04-21,41,38.93928,-77.02139,20,360
1875603,Douglas,Private room,4,1.0,34,0,0,4.65,0,within an hour,99%,2013-06-21,2021-06-11,129,38.84143,-76.9785,21,360
1875762,Brookland,Entire home/apt,8,1.0,149,50,100,4.44,0,within a day,0%,2013-11-02,2020-08-17,48,38.92358,-76.99152,3,28
1880860,Capitol Hill,Private room,1,1.0,90,0,0,4.35,0,within a few hours,0%,2013-11-03,2019-10-11,137,38.88466,-76.98084,4,180
1886627,Columbia Heights,Entire home/apt,1,1.0,60,25,25,4.67,0,within an hour,77%,2013-05-30,2021-02-28,4,38.93423,-77.03128,5,100
1896951,Colonial Village,Private room,4,2.0,90,50,0,4.84,0,within an hour,100%,2013-11-03,2021-08-19,125,38.98979,-77.04603,2,1125
1901631,Union Station,Entire home/apt,4,2.0,112,0,100,4.91,1,within an hour,93%,2013-09-23,2021-02-14,178,38.90159,-76.99919,90,1125
1936134,Friendship Heights,Entire home/apt,3,1.0,129,100,50,4.92,1,,,2013-11-14,2021-09-14,198,38.95243,-77.07164,2,30
1941003,Columbia Heights,Private room,2,1.0,27,50,0,4.48,0,within a few hours,67%,2010-12-27,2021-06-28,51,38.92996,-77.02982,1,22
1944504,Kalorama Heights,Entire home/apt,3,2.0,105,100,100,,0,within a few hours,,2013-11-16,,0,38.91896,-77.04659,180,1000
1978626,Takoma,Entire home/apt,2,1.0,79,0,50,4.94,1,within an hour,63%,2012-09-22,2020-10-26,124,38.97735,-77.02458,4,365
1997483,Capitol Hill,Entire home/apt,4,2.0,251,0,50,4.8,1,within an hour,99%,2013-11-27,2020-09-27,20,38.88946,-77.00131,2,500
2032214,Kalorama Heights,Entire home/apt,2,,79,25,0,4.73,1,within an hour,100%,2012-04-05,2021-09-15,137,38.9196,-77.04135,2,365
2033421,Brookland,Private room,2,1.0,70,50,50,4.69,0,within a few hours,79%,2012-08-21,2019-08-11,78,38.91881,-76.9861,14,1100
2060129,Capitol Hill,Entire home/apt,4,1.0,160,100,0,4.88,1,within an hour,99%,2013-11-27,2021-07-16,24,38.89068,-77.00155,2,500
2070286,Hawthorne,Entire home/apt,10,5.0,2159,400,0,,0,,,2013-12-03,,0,38.96319,-77.07822,3,5
2089771,West End,Entire home/apt,4,,125,100,100,4.23,0,within an hour,100%,2013-12-17,2021-07-23,33,38.9076,-77.04689,4,1125
2093954,Union Station,Private room,4,1.0,98,0,25,4.75,0,a few days or more,0%,2012-03-19,2014-11-20,28,38.89959,-77.0027,3,90
2097166,Spring Valley,Entire home/apt,6,3.0,225,50,100,4.74,0,,,2014-08-07,2021-08-08,86,38.90632,-77.08163,3,60
2098615,Union Station,Entire home/apt,2,1.0,144,100,50,4.86,0,within an hour,100%,2013-04-21,2021-01-07,130,38.9042,-77.00228,7,1124
2104840,Shaw,Private room,2,2.0,375,0,50,,0,,,2013-12-20,,0,38.91202,-77.03298,7,30
2111965,Takoma,Private room,1,1.0,75,50,50,4.87,1,within a few hours,64%,2013-10-10,2021-02-28,15,38.96725,-77.02451,1,1125
2115421,Dupont Circle,Private room,1,1.0,55,25,25,3.5,0,within a day,55%,2010-12-10,2021-09-13,2,38.90645,-77.03694,1,365
2137730,Union Station,Private room,2,1.0,60,25,0,4.78,0,a few days or more,0%,2013-11-26,2019-12-23,9,38.89957,-76.99737,7,180
2141766,Edgewood,Entire home/apt,2,,84,25,50,4.69,0,within an hour,96%,2013-12-31,2021-09-10,309,38.92317,-77.00073,2,28
2187594,Brightwood Park,Entire home/apt,4,1.0,52,50,25,4.98,1,within an hour,100%,2014-01-09,2021-08-25,123,38.95356,-77.03007,7,365
2201654,Columbia Heights,Entire home/apt,4,,99,50,0,4.86,1,within an hour,99%,2014-01-12,2021-09-06,526,38.93049,-77.04279,1,30
2215303,Columbia Heights,Private room,3,1.0,31,50,0,4.53,0,within a few hours,67%,2010-12-27,2021-09-07,234,38.92902,-77.03006,1,1125
2231106,Union Station,Entire home/apt,2,1.0,85,50,0,4.7,1,within an hour,83%,2013-10-29,2021-02-27,20,38.89515,-76.99658,1,3
2241084,Georgetown,Entire home/apt,4,2.0,179,0,100,4.89,1,,20%,2014-01-18,2020-03-14,92,38.91031,-77.05335,5,1125
2257433,Columbia Heights,Entire home/apt,2,1.0,139,0,0,4.56,0,within an hour,93%,2012-09-15,2021-09-04,48,38.9244,-77.03576,3,374
2257488,Columbia Heights,Entire home/apt,5,2.0,192,0,50,4.38,0,within an hour,93%,2012-09-15,2021-08-14,127,38.92533,-77.03463,6,730
2263350,Dupont Circle,Entire home/apt,4,1.0,195,100,50,4.62,0,within an hour,96%,2009-05-18,2021-08-15,83,38.90873,-77.04414,6,365
2277705,Capitol Hill,Entire home/apt,4,1.0,115,50,50,4.86,1,,,2014-01-25,2021-08-31,257,38.88928,-76.98704,2,60
2278965,Southwest Employment Area,Entire home/apt,1,1.0,144,100,100,4.9,1,within a day,40%,2011-09-04,2020-03-15,21,38.88079,-77.01858,4,1125
2289912,Brightwood Park,Entire home/apt,4,1.0,291,100,100,4.73,0,,0%,2013-08-19,2020-03-12,200,38.94177,-77.02337,2,13
2302031,Shaw,Private room,2,1.0,85,0,50,4.85,1,within an hour,89%,2014-01-29,2021-09-06,301,38.91195,-77.01991,2,1125
2304761,Dupont Circle,Private room,1,1.0,55,0,50,4.71,0,within a day,55%,2010-12-10,2021-06-09,8,38.91567,-77.0423,5,365
2308259,Georgetown,Entire home/apt,4,2.0,189,50,0,4.76,0,,,2014-01-30,2021-07-17,81,38.9054,-77.06684,3,365
2308761,Southwest Employment Area,Entire home/apt,4,1.0,149,50,0,4.72,0,within an hour,100%,2014-01-29,2020-02-29,129,38.87859,-77.02019,2,30
2322021,Cathedral Heights,Private room,2,1.0,80,25,0,,0,,,2014-02-02,,0,38.92157,-77.08058,3,28
2343987,Union Station,Private room,2,1.0,50,0,0,4.75,0,within a few hours,94%,2014-02-05,2021-06-15,365,38.89716,-76.99667,2,28
2346018,West End,Entire home/apt,2,,90,50,25,4.59,0,within an hour,100%,2014-02-05,2021-09-09,351,38.90244,-77.0502,2,365
2351587,West End,Entire home/apt,6,1.0,96,25,50,4.8,0,within an hour,100%,2012-03-05,2021-08-27,308,38.90308,-77.05063,1,600
2361802,Capitol Hill,Entire home/apt,4,1.0,175,100,100,4.87,1,within an hour,93%,2014-02-08,2021-08-14,279,38.88277,-77.00837,3,365
2365726,Edgewood,Private room,1,1.0,55,25,50,4.93,1,within an hour,97%,2013-05-12,2021-07-04,73,38.9171,-77.00075,1,45
2371799,Downtown,Entire home/apt,5,2.0,299,100,0,4.79,0,,,2013-10-14,2017-02-17,14,38.89988,-77.03341,5,1125
2380536,Capitol Hill,Entire home/apt,2,1.0,130,100,50,4.92,1,within an hour,88%,2014-02-11,2021-08-21,110,38.88326,-76.99207,3,1125
2466942,Colonial Village,Private room,4,3.0,120,50,0,4.94,1,within an hour,9%,2014-02-26,2020-09-16,53,38.98717,-77.03565,3,365
2467457,Shaw,Entire home/apt,3,2.0,100,0,50,4.94,1,within a few hours,100%,2011-08-21,2020-02-28,49,38.912617,-77.032761,14,180
2468252,Columbia Heights,Entire home/apt,3,,114,50,50,4.75,0,within a day,33%,2013-01-13,2019-08-17,20,38.92207,-77.0298,3,1125
2476761,Capitol Hill,Entire home/apt,4,1.0,168,0,0,4.96,1,within an hour,99%,2013-11-27,2021-08-28,52,38.89013,-77.00026,2,1000
2477325,Downtown,Private room,3,1.0,70,50,25,4.44,0,within an hour,99%,2014-01-22,2021-07-18,245,38.90568,-77.01203,2,1125
2477330,Downtown,Private room,2,1.0,68,50,25,4.44,0,within an hour,99%,2014-01-22,2021-09-11,245,38.90417,-77.01281,2,1125
2481335,Edgewood,Entire home/apt,3,3.0,100,50,0,4.0,0,,,2012-11-14,2014-03-30,1,38.91447,-77.00749,365,365
2483191,Mayfair,Private room,1,1.0,40,0,0,4.33,0,within a few hours,67%,2012-01-05,2016-07-24,6,38.90015,-76.94589,2,1125
2501387,Kalorama Heights,Private room,2,1.0,275,100,0,4.4,0,,,2014-03-04,2015-08-14,5,38.91415,-77.04986,3,1125
2501531,Cleveland Park,Private room,2,1.0,250,50,100,5.0,0,within a day,25%,2014-03-04,2021-08-13,2,38.92609,-77.05315,2,7
2516656,Shaw,Entire home/apt,6,3.0,449,50,50,4.96,1,within an hour,95%,2013-10-31,2021-08-10,148,38.91269,-77.03045,3,1125
2517969,Douglas,Private room,6,1.0,99,0,25,4.77,0,within an hour,99%,2013-06-21,2021-03-12,349,38.84345,-76.97697,21,360
2523708,Douglas,Private room,5,1.0,39,25,25,4.8,0,within an hour,99%,2013-06-21,2021-08-05,115,38.84222,-76.97879,2,360
2526067,Fairfax Village,Private room,1,1.0,39,50,25,4.17,0,within a few hours,86%,2014-03-08,2021-08-28,8,38.86422,-76.96571,3,1125
2538828,Columbia Heights,Entire home/apt,2,1.0,94,0,0,4.85,0,within a day,56%,2014-01-08,2020-12-26,88,38.92956,-77.03984,1,1125
2543133,Dupont Circle,Entire home/apt,6,3.0,216,0,0,,0,,,2011-12-19,,0,38.90617,-77.03766,2,10
2547672,Takoma,Private room,1,1.0,65,25,50,4.88,1,within a few hours,64%,2013-10-10,2021-01-12,16,38.96696,-77.0249,1,1125
2551952,Kalorama Heights,Entire home/apt,4,2.0,284,50,50,4.92,0,within a few hours,86%,2014-01-17,2021-09-10,99,38.92266,-77.04177,3,1125
2604498,Edgewood,Private room,1,1.0,35,25,25,4.0,0,within a day,55%,2010-12-10,2021-07-15,11,38.91736,-77.0092,5,365
2637385,Capitol Hill,Entire home/apt,6,2.0,289,100,0,4.88,0,within an hour,76%,2014-03-24,2021-08-21,172,38.88351,-77.00487,2,1125
2645340,Columbia Heights,Private room,2,1.0,68,25,25,4.28,0,,,2013-11-14,2018-03-31,36,38.92872,-77.02229,1,95
2648779,Cathedral Heights,Private room,1,1.0,55,0,0,4.82,0,within an hour,93%,2013-12-28,2021-08-20,11,38.91917,-77.08046,5,60
2650125,Spring Valley,Entire home/apt,6,3.0,342,50,0,4.94,0,within an hour,100%,2014-03-26,2021-08-01,18,38.93252,-77.08725,2,30
2657916,Brightwood Park,Private room,1,1.0,29,25,0,4.48,0,within a day,55%,2010-12-10,2021-07-01,22,38.9383,-77.02306,28,365
2685655,Georgetown,Entire home/apt,6,2.0,379,50,100,4.76,0,within a day,57%,2012-06-06,2021-07-23,42,38.91512,-77.07023,4,1125
2694647,Dupont Circle,Entire home/apt,4,1.0,89,50,25,4.72,0,within an hour,100%,2012-03-05,2021-08-31,334,38.9134,-77.04258,1,450
2791050,Capitol Hill,Private room,2,1.0,64,25,50,4.93,1,within an hour,95%,2014-04-14,2021-09-15,458,38.88488,-76.98904,2,1125
2862964,Georgetown,Entire home/apt,1,1.0,90,0,0,4.38,0,,100%,2014-04-23,2018-09-19,16,38.90764,-77.06247,3,27
2874685,Columbia Heights,Entire home/apt,2,,101,50,50,4.4,0,within an hour,85%,2014-04-24,2021-07-31,43,38.93061,-77.04384,4,1125
2897706,Union Station,Private room,2,1.0,99,25,25,4.85,0,within an hour,96%,2014-03-31,2020-03-09,186,38.89259,-76.99799,1,1125
2927579,Dupont Circle,Entire home/apt,2,1.0,80,50,25,4.92,1,within a few hours,63%,2013-05-18,2021-08-22,15,38.91533,-77.03533,7,1125
2935954,Shaw,Entire home/apt,2,1.0,250,100,100,4.75,0,,,2014-04-15,2019-10-20,16,38.91043,-77.03393,180,1125
2944011,Edgewood,Entire home/apt,2,,95,0,50,4.9,0,,100%,2013-08-27,2020-11-07,83,38.91186,-77.01263,7,21
2950354,Georgetown,Private room,2,1.0,60,0,50,5.0,0,within a day,13%,2012-07-14,2018-11-11,6,38.91388,-77.07504,140,1125
2964999,Dupont Circle,Private room,1,1.0,70,25,0,4.69,0,within a few hours,87%,2013-03-16,2019-10-29,16,38.91435,-77.04064,25,720
3011894,Kalorama Heights,Entire home/apt,3,2.0,90,25,25,4.83,0,,100%,2013-03-16,2021-01-14,7,38.91989,-77.038,2,18
3012092,Dupont Circle,Entire home/apt,2,1.0,75,50,50,4.49,1,within an hour,93%,2011-04-13,2021-08-14,86,38.90909,-77.03941,10,120
3067260,Kalorama Heights,Entire home/apt,2,,85,0,50,4.6,0,,,2014-05-16,2014-08-31,5,38.92395,-77.04427,3,1125
3103276,Capitol Hill,Private room,2,1.0,62,0,25,4.88,1,within an hour,95%,2014-04-14,2021-08-28,475,38.88488,-76.98904,2,1125
3119991,Brookland,Entire home/apt,2,1.0,95,0,50,4.68,1,,50%,2014-05-19,2019-10-17,44,38.91969,-76.98726,4,1125
3136813,Shaw,Entire home/apt,4,1.0,138,50,0,4.72,0,within an hour,97%,2014-05-03,2021-08-15,183,38.91164,-77.03027,3,29
3175218,Columbia Heights,Entire home/apt,4,1.0,105,0,50,4.94,0,within an hour,100%,2013-04-17,2021-08-15,220,38.93345,-77.02832,2,30
3201115,Ivy City,Entire home/apt,2,1.0,72,0,25,4.61,1,within an hour,92%,2014-04-10,2021-09-12,298,38.90395,-76.98952,2,1125
3230666,Kalorama Heights,Entire home/apt,6,2.0,199,0,0,4.97,0,within an hour,100%,2011-04-02,2021-08-29,96,38.92402,-77.03943,2,28
3247998,Brightwood Park,Entire home/apt,10,4.0,700,100,150,5.0,0,,,2013-01-23,2018-11-24,8,38.94881,-77.0304,2,1125
3250350,Columbia Heights,Private room,1,1.0,35,50,0,4.42,0,within an hour,75%,2012-08-17,2021-08-20,24,38.93218,-77.02185,30,365
3272654,Georgetown,Private room,1,1.0,60,25,25,4.6,0,within a day,13%,2012-07-14,2018-10-21,5,38.91429,-77.07434,120,1125
3317645,Union Station,Entire home/apt,4,1.0,150,100,100,4.91,1,within an hour,88%,2014-06-13,2021-08-28,474,38.90501,-76.99994,3,1125
3322512,Edgewood,Entire home/apt,2,1.0,70,0,50,4.83,1,within a day,78%,2013-05-12,2021-08-29,422,38.93122,-76.99441,1,31
3394747,Edgewood,Private room,2,1.0,54,0,50,4.77,0,,,2014-05-16,2020-02-16,192,38.91642,-77.01281,6,29
3410285,Cleveland Park,Entire home/apt,8,4.0,600,100,50,5.0,0,within a few hours,50%,2014-06-10,2021-06-06,1,38.92569,-77.05502,3,1125
3434944,Union Station,Private room,2,1.0,195,0,100,5.0,0,,0%,2013-06-10,2017-05-28,3,38.89513,-77.00003,3,1125
3469191,Shaw,Entire home/apt,4,2.0,247,0,50,4.9,1,,,2012-01-23,2020-09-14,109,38.90732,-77.0192,2,99999999
3538921,Union Station,Private room,2,1.0,96,25,50,4.75,1,within a few hours,100%,2014-06-29,2021-08-18,48,38.90141,-77.00233,4,200
3544432,Union Station,Entire home/apt,3,,115,0,0,4.78,0,within a few hours,50%,2013-11-29,2021-08-31,24,38.89407,-76.97545,2,1125
3563677,Columbia Heights,Entire home/apt,4,1.0,69,0,25,4.74,0,,0%,2014-07-10,2019-01-05,44,38.93373,-77.03042,1,1125
3601131,Shaw,Entire home/apt,4,1.0,161,50,0,4.82,0,within an hour,100%,2014-04-18,2017-08-11,82,38.90708,-77.02728,2,1125
3604624,Friendship Heights,Entire home/apt,2,,86,25,25,4.56,1,within an hour,96%,2014-07-08,2021-09-06,80,38.9444,-77.07478,4,365
3627430,Edgewood,Entire home/apt,5,2.0,104,50,50,4.53,0,within an hour,96%,2013-04-10,2021-09-12,294,38.91705,-77.0121,2,30
3633359,Capitol View,Entire home/apt,4,,79,50,50,4.98,1,within an hour,91%,2013-02-11,2021-09-08,206,38.88296,-76.941,2,10
3635540,Capitol Hill,Entire home/apt,4,1.0,120,50,50,4.88,1,within an hour,100%,2014-07-18,2021-08-19,121,38.88426,-76.97856,3,1125
3635723,Downtown,Entire home/apt,4,2.0,300,50,50,4.81,0,within a day,57%,2014-07-11,2020-03-11,152,38.90086,-77.02455,10,1125
3637629,Union Station,Private room,2,1.0,85,0,0,4.79,1,within an hour,83%,2013-10-29,2020-03-06,167,38.89562,-76.99759,2,3
3651862,Georgetown,Entire home/apt,4,,120,100,0,4.86,1,within an hour,95%,2014-07-20,2021-09-13,201,38.91155,-77.06433,2,32
3653073,Edgewood,Private room,6,1.0,88,25,25,4.75,0,,,2014-04-26,2015-06-11,92,38.9183,-77.00125,30,30
3653950,Howard University,Entire home/apt,2,1.0,89,0,25,4.81,0,within an hour,100%,2014-07-20,2020-02-17,113,38.91875,-77.03412,2,28
3674676,Capitol View,Private room,1,1.0,85,0,25,,0,,,2014-07-22,,0,38.88624,-76.9304,1,1125
3692675,Brightwood Park,Entire home/apt,4,1.0,89,25,25,4.88,0,within a day,67%,2011-01-10,2020-03-11,101,38.94143,-77.01799,3,30
3698666,Deanwood,Private room,2,1.0,45,25,0,5.0,0,,100%,2014-05-06,2019-08-03,2,38.89239,-76.91329,90,1125
3700395,Deanwood,Shared room,6,1.0,60,0,0,,0,,100%,2014-05-06,,0,38.8923,-76.91462,7,1125
3711222,Capitol Hill,Entire home/apt,4,2.0,55,0,50,4.8,1,within a day,100%,2014-07-26,2021-03-06,251,38.88153,-76.98607,1,1125
3721363,Capitol Hill,Entire home/apt,3,,232,0,0,4.97,1,,,2014-07-27,2019-04-15,77,38.89058,-76.99622,2,90
3760995,Brightwood Park,Private room,1,1.0,39,0,25,4.17,0,within a day,55%,2010-12-10,2021-07-15,12,38.93669,-77.0236,28,365
3761001,Brightwood Park,Private room,1,1.0,35,50,0,3.86,0,within a day,55%,2010-12-10,2019-09-09,8,38.93712,-77.02311,28,365
3767679,Spring Valley,Entire home/apt,6,1.0,110,50,100,4.74,0,within an hour,84%,2014-08-01,2021-04-02,170,38.92993,-77.09985,2,1125
3789313,Union Station,Entire home/apt,4,1.0,120,100,50,4.6,0,within an hour,95%,2012-11-29,2020-08-31,60,38.89426,-76.98875,30,1125
3806145,Capitol Hill,Entire home/apt,2,1.0,180,50,100,4.95,1,within an hour,100%,2010-12-16,2021-08-30,92,38.88947,-77.00112,2,1125
3810218,Columbia Heights,Entire home/apt,6,1.0,165,50,0,4.89,1,within an hour,98%,2013-10-12,2021-08-30,203,38.92946,-77.03826,2,1125
3812797,Woodridge,Private room,1,1.0,53,25,0,5.0,0,within a day,0%,2014-08-07,2018-04-12,5,38.92846,-76.95705,1,30
3817080,Hawthorne,Private room,2,1.0,57,25,0,4.61,0,within a day,57%,2014-04-27,2021-08-24,23,38.96497,-77.06399,1,1125
3821950,Howard University,Private room,3,1.0,89,25,0,4.5,0,within an hour,96%,2014-07-30,2020-08-30,6,38.91543,-77.0158,1,1125
3822015,Edgewood,Shared room,1,1.0,65,50,25,2.25,0,within an hour,96%,2014-07-30,2017-07-01,4,38.91551,-77.01356,2,1125
3822053,Edgewood,Private room,2,1.0,90,50,25,4.82,0,within an hour,96%,2014-07-30,2019-11-09,17,38.91512,-77.01401,1,1125
3851703,Takoma,Private room,1,1.0,80,50,25,4.94,1,within a few hours,64%,2013-10-10,2021-08-08,17,38.96849,-77.02665,1,1125
3854739,Brightwood Park,Entire home/apt,5,2.0,250,100,100,4.95,0,within an hour,0%,2012-07-11,2018-03-19,21,38.9464,-77.03892,5,1125
3861766,Dupont Circle,Entire home/apt,2,1.0,145,0,100,4.92,0,within an hour,95%,2013-08-23,2021-08-07,156,38.91503,-77.0406,7,1125
3897112,Edgewood,Entire home/apt,4,1.0,175,50,0,4.96,1,within a day,73%,2011-04-01,2021-08-15,77,38.91173,-77.00862,2,1125
3898306,Shaw,Entire home/apt,5,1.0,149,0,0,4.74,0,within an hour,96%,2009-05-18,2021-08-24,84,38.90593,-77.02447,5,365
3907276,Dupont Circle,Entire home/apt,2,1.0,70,25,50,4.85,0,within an hour,100%,2014-08-18,2021-08-31,41,38.91502,-77.04245,30,1124
3907660,Columbia Heights,Entire home/apt,4,1.0,250,0,100,4.38,0,,,2014-02-27,2018-03-26,9,38.9357,-77.03226,6,6
3912498,Brookland,Entire home/apt,3,,60,25,0,4.74,0,within an hour,75%,2013-07-26,2021-08-08,19,38.92153,-76.98008,30,395
3914048,Brightwood Park,Entire home/apt,3,1.0,275,0,0,4.71,0,,,2014-08-18,2015-02-02,9,38.93991,-77.02716,15,80
3964658,Edgewood,Entire home/apt,2,,115,100,0,4.91,1,within a few hours,93%,2014-08-26,2021-08-19,569,38.91575,-77.00901,1,1125
3996972,Kalorama Heights,Entire home/apt,3,1.0,125,50,0,4.9,1,within an hour,100%,2012-01-27,2021-08-01,31,38.91469,-77.04663,2,1124
3997598,Georgetown,Entire home/apt,3,1.0,179,0,50,4.76,1,within a few hours,90%,2014-08-30,2021-07-19,80,38.90731,-77.06136,3,30
4006407,Union Station,Entire home/apt,2,1.0,120,50,0,5.0,0,a few days or more,0%,2014-08-31,2017-05-28,7,38.89341,-77.00238,1,14
4022565,Dupont Circle,Private room,2,1.0,160,100,100,4.47,0,within a few hours,87%,2013-03-16,2019-06-09,15,38.91435,-77.04064,3,720
4024085,Colonial Village,Private room,1,1.0,300,100,100,4.64,0,within a day,0%,2013-10-22,2019-12-21,22,38.98326,-77.04009,1,1125
4025236,Colonial Village,Private room,1,1.0,300,0,100,4.78,0,within a day,0%,2013-10-22,2017-08-12,27,38.98271,-77.03861,1,1125
4025438,Colonial Village,Private room,1,1.0,300,0,100,4.94,0,within a day,0%,2013-10-22,2019-08-25,18,38.9826,-77.04024,1,1125
4034147,Brightwood Park,Entire home/apt,4,1.0,100,100,50,4.41,0,,,2014-09-04,2021-04-18,76,38.93908,-77.0322,2,1125
4036989,Capitol Hill,Entire home/apt,2,2.0,180,50,0,4.97,1,within a few hours,0%,2014-06-18,2019-10-14,36,38.88362,-76.97662,2,7
4054129,Brightwood Park,Entire home/apt,4,1.0,69,25,0,4.89,1,within an hour,92%,2013-07-29,2021-07-31,18,38.95873,-77.02401,10,1125
4055607,Capitol Hill,Entire home/apt,5,2.0,139,0,100,4.91,1,within an hour,98%,2014-09-07,2021-09-06,384,38.89093,-76.9932,3,20
4083095,Dupont Circle,Entire home/apt,2,1.0,139,50,50,4.93,1,within an hour,86%,2014-09-09,2021-08-30,308,38.91392,-77.04083,3,20
4084254,Columbia Heights,Entire home/apt,2,1.0,85,0,25,,0,,0%,2014-09-10,,0,38.9334,-77.03288,30,120
4085972,Columbia Heights,Entire home/apt,3,1.0,85,25,25,4.44,0,within an hour,88%,2012-04-04,2021-09-12,94,38.92904,-77.01963,2,90
4090035,Georgetown,Entire home/apt,7,3.0,375,50,50,4.91,0,within an hour,96%,2014-09-02,2021-09-12,83,38.90842,-77.05601,2,21
4092017,Downtown,Entire home/apt,3,1.0,195,100,0,4.67,0,,,2013-10-14,2015-02-03,3,38.89988,-77.03331,5,1125
4121052,Edgewood,Entire home/apt,2,1.0,78,25,25,4.85,1,within a day,63%,2012-09-19,2021-05-30,252,38.92229,-77.00217,5,25
4157327,Columbia Heights,Private room,2,1.0,85,0,25,5.0,0,,0%,2014-06-08,2019-04-07,6,38.93152,-77.02017,28,1125
4204367,Downtown,Private room,1,1.0,59,50,50,4.48,0,within an hour,99%,2014-01-22,2021-09-04,186,38.90411,-77.01351,2,1125
4218583,Dupont Circle,Private room,2,1.0,160,50,0,4.53,0,within a few hours,87%,2013-03-16,2020-02-27,15,38.91435,-77.04064,4,715
4231934,Southwest Employment Area,Private room,3,1.0,69,25,0,4.55,0,within an hour,100%,2012-09-25,2021-09-12,384,38.87083,-77.01369,1,29
4244705,Shaw,Private room,2,1.0,89,0,50,4.83,1,within an hour,96%,2014-09-18,2021-08-28,281,38.91052,-77.02296,2,1125
4266897,West End,Entire home/apt,2,1.0,263,0,100,4.79,1,,,2012-03-05,2018-08-18,99,38.90081,-77.05285,3,365
