Year,Player,Pos,Age,Tm,MP,FT,TRB,AST,STL,BLK,TOV,PF,PTS
2017,Sergio Rodriguez,PG,30,PHI,1518,18,157,344,48,4,128,95,530
2017,Rajon Rondo,PG,30,CHI,1843,30,355,461,99,11,168,144,538
2017,D'Angelo Russell,PG,20,LAL,1811,147,222,303,87,16,176,130,984
2017,Luis Scola,PF,36,BRK,461,25,139,37,14,4,34,63,184
2017,Dennis Schroder,PG,23,ATL,2485,218,248,499,74,16,258,149,1414
2017,Tomas Satoransky,SG,25,WAS,719,23,83,92,26,6,38,60,154
2017,Dario Saric,PF,22,PHI,2129,172,513,182,57,30,183,162,1040
2017,Larry Sanders,C,28,CLE,13,2,4,0,1,1,2,5,4
2017,Domantas Sabonis,PF,20,OKC,1632,44,287,82,39,32,83,200,479
2017,Brandon Rush,SG,31,MIN,1030,13,99,45,22,23,28,42,197
2017,Derrick Rose,PG,28,NYK,2082,221,246,283,44,17,147,84,1154
2017,Damjan Rudez,SF,30,ORL,314,0,25,20,12,1,9,31,82
2017,Ricky Rubio,PG,26,MIN,2469,254,305,682,128,10,195,202,836
2017,Terry Rozier,PG,22,BOS,1263,51,227,131,45,11,47,69,410
2017,Terrence Ross,SF,25,ORL,748,23,68,43,34,13,35,61,299
2017,Terrence Ross,SF,25,TOR,1207,41,139,45,54,20,33,82,559
2017,Terrence Ross,SF,25,TOT,1955,64,207,88,88,33,68,143,858
2017,Hollis Thompson,SG,25,PHI,561,13,83,26,14,6,9,55,171
2017,Klay Thompson,SG,26,GSW,2649,186,285,160,66,40,128,139,1742
2017,Norman Powell,SG,23,TOR,1368,126,168,82,51,14,70,127,636
2017,Troy Williams,SF,22,TOT,557,21,69,25,27,10,33,60,185
2017,Marvin Williams,PF,30,CHO,2295,131,498,106,58,53,60,134,849
2017,Lou Williams,SG,30,HOU,591,98,70,56,15,9,40,25,343
2017,Lou Williams,SG,30,LAL,1403,304,132,183,65,10,120,67,1078
2017,Lou Williams,SG,30,TOT,1994,402,202,239,80,19,160,92,1421
2017,Derrick Williams,PF,25,CLE,427,27,57,14,5,2,14,27,156
2017,Derrick Williams,PF,25,MIA,377,31,73,14,9,5,14,33,148
2017,Derrick Williams,PF,25,TOT,804,58,130,28,14,7,28,60,304
2017,Deron Williams,PG,32,CLE,486,21,45,86,6,6,40,42,179
2017,Deron Williams,PG,32,DAL,1171,69,102,274,25,2,98,96,522
2017,Deron Williams,PG,32,TOT,1657,90,147,360,31,8,138,138,701
2017,Alan Williams,C,24,PHO,708,70,292,23,27,32,37,125,346
2017,C.J. Wilcox,SG,26,ORL,108,2,12,12,2,1,6,8,21
2017,Andrew Wiggins,SF,21,MIN,3048,412,329,189,82,30,187,183,1933
2017,Hassan Whiteside,C,27,MIA,2513,225,1088,57,56,161,154,226,1309
2017,Isaiah Whitehead,PG,21,BRK,1643,91,184,192,42,36,142,175,543
2017,Reggie Williams,SF,30,NOP,79,6,6,4,3,0,0,2,27
2017,Troy Williams,SF,22,MEM,418,15,45,19,24,9,27,42,127
2017,Tristan Thompson,C,25,CLE,2336,106,716,77,39,84,64,176,630
2017,Troy Williams,SF,22,HOU,139,6,24,6,3,1,6,18,58
2017,Paul Zipser,SF,22,CHI,843,31,125,36,15,16,40,78,240
2017,Stephen Zimmerman,C,20,ORL,108,3,35,4,2,5,3,17,23
2017,Tyler Zeller,C,27,BOS,525,22,124,42,7,21,20,61,178
2017,Cody Zeller,PF,24,CHO,1725,133,405,99,62,58,65,189,639
2017,Sean Kilpatrick,SG,27,BRK,1754,204,280,157,46,6,136,118,919
2017,Nick Young,SG,31,LAL,1556,77,137,58,37,14,36,137,791
2017,Joe Young,PG,24,IND,135,11,17,15,4,0,5,5,68
2017,James Young,SG,21,BOS,220,6,26,4,10,2,4,15,68
2017,Delon Wright,PG,24,TOR,446,42,48,57,27,11,25,31,150
2017,Brandan Wright,PF,29,MEM,447,23,78,15,11,20,10,42,189
2017,Metta World,SF,37,LAL,160,10,20,11,9,2,7,18,57
2017,Christian Wood,PF,21,CHO,107,11,29,2,3,6,7,11,35
2017,Jeff Withey,C,26,UTA,432,36,121,7,16,32,14,52,146
2017,Justise Winslow,SF,20,MIA,625,29,94,66,27,6,33,52,196
2017,Kyle Wiltjer,PF,24,HOU,44,1,10,2,3,1,5,4,13
2017,Okaro White,PF,24,MIA,471,20,82,21,10,10,18,52,98
2017,Russell Westbrook,PG,28,OKC,2802,710,864,840,133,31,438,190,2558
2017,David West,C,36,GSW,854,43,203,151,42,48,78,105,316
2017,Briante Weber,PG,24,CHO,159,9,22,16,9,0,5,12,50
2017,Jarrod Uthoff,PF,23,DAL,115,5,22,9,2,4,3,8,40
2017,Tyler Ulis,PG,21,PHO,1123,55,95,226,48,5,77,73,444
2017,Beno Udrih,PG,34,DET,560,32,57,131,13,0,37,29,227
2017,Myles Turner,C,20,IND,2541,245,587,106,74,173,105,262,1173
2017,Evan Turner,SF,28,POR,1658,85,247,205,53,24,100,121,586
2017,P.J. Tucker,SF,31,TOR,609,11,129,26,31,5,14,53,139
2017,P.J. Tucker,SF,31,PHO,1627,61,343,73,85,14,52,143,401
2017,P.J. Tucker,SF,31,TOT,2236,72,472,99,116,19,66,196,540
2017,Karl-Anthony Towns,C,21,MIN,3030,356,1007,220,57,103,212,241,2061
2017,Axel Toupane,SF,24,NOP,41,0,1,0,1,1,0,5,11
2017,Axel Toupane,SF,24,MIL,6,0,0,0,0,0,0,1,0
2017,Axel Toupane,SF,24,TOT,47,0,1,0,1,1,0,6,11
2017,Anthony Tolliver,PF,31,SAC,1477,61,239,77,33,20,56,109,461
2017,Mike Tobey,C,22,CHO,25,0,3,1,0,0,1,2,2
2017,Marcus Thornton,SG,29,WAS,575,23,76,41,19,3,25,48,219
2017,Jonas Valanciunas,C,24,TOR,2066,176,759,57,37,63,106,216,959
2017,Denzel Valentine,SG,23,CHI,976,14,151,63,30,7,49,86,291
2017,Fred VanVleet,PG,22,TOR,294,18,42,35,17,2,15,36,107
2017,Kemba Walker,PG,26,CHO,2739,304,308,435,85,22,168,119,1830
2017,Briante Weber,PG,24,GSW,46,2,4,5,3,1,3,4,12
2017,Briante Weber,PG,24,TOT,205,11,26,21,12,1,8,16,62
2017,C.J. Watson,PG,32,ORL,1012,57,89,114,43,2,47,84,281
2017,T.J. Warren,SF,23,PHO,2048,119,339,75,76,39,57,175,951
2017,Taurean Waller-Prince,SF,22,ATL,981,74,157,55,43,27,61,96,335
2017,John Wall,PG,26,WAS,2836,422,326,831,157,49,323,151,1805
2017,Dion Waiters,SG,25,MIA,1384,82,154,200,41,20,103,95,729
2017,Anderson Varejao,C,34,GSW,92,8,27,10,3,3,8,16,18
2017,Dwyane Wade,SG,35,CHI,1792,223,271,229,86,41,138,112,1096
2017,Sasha Vujacic,SG,32,NYK,408,17,59,52,13,2,16,38,124
2017,Nikola Vucevic,C,26,ORL,2163,107,779,208,77,74,117,180,1096
2017,Noah Vonleh,PF,21,POR,1265,60,387,31,30,27,64,154,327
2017,Rashad Vaughn,SG,20,MIL,458,2,49,23,19,10,14,32,142
2017,Greivis Vasquez,PG,30,BRK,39,2,2,5,1,1,1,6,7
2017,Alex Poythress,PF,23,PHI,157,8,29,5,3,2,3,14,64
2017,Thaddeus Young,PF,28,IND,2237,45,449,122,114,30,96,135,814
2017,Dwight Powell,C,25,DAL,1333,107,306,49,61,39,34,135,516
2017,K.J. McDaniels,SF,23,HOU,212,9,30,4,7,8,10,24,80
2017,Chris McCullough,PF,21,WAS,8,1,2,0,1,0,1,0,1
2017,Chris McCullough,PF,21,BRK,72,2,17,2,1,2,2,7,35
2017,Chris McCullough,PF,21,TOT,80,3,19,2,2,2,3,7,36
2017,T.J. McConnell,PG,24,PHI,2133,73,251,534,134,10,159,139,556
2017,C.J. McCollum,SG,25,POR,2796,268,291,285,72,42,172,202,1837
2017,Sheldon McClellan,SG,24,WAS,287,23,34,15,8,2,5,17,90
2017,Patrick McCaw,SG,21,GSW,1074,29,101,77,32,15,36,62,282
2017,James Michael,PF,24,GSW,457,21,90,17,18,29,19,47,147
2017,Luc Mbah,SF,30,LAC,1787,59,174,39,81,35,47,122,484
2017,Wesley Matthews,SG,30,DAL,2495,146,259,210,77,16,102,161,986
2017,Jarell Martin,PF,22,MEM,558,40,162,8,17,9,28,91,165
2017,Boban Marjanovic,C,28,DET,293,47,130,9,6,12,10,25,191
2017,Thon Maker,C,19,MIL,562,32,114,23,10,26,17,84,226
2017,Ian Mahinmi,C,30,WAS,555,43,150,19,33,24,34,90,173
2017,Shelvin Mack,PG,26,UTA,1205,53,128,154,42,3,90,100,430
2017,K.J. McDaniels,SF,23,TOT,505,32,82,13,19,18,29,49,206
2017,K.J. McDaniels,SF,23,BRK,293,23,52,9,12,10,19,25,126
2017,Nikola Mirotic,PF,25,CHI,1679,99,384,75,53,56,79,128,744
2017,Doug McDermott,SF,25,TOT,1508,71,179,58,13,5,38,79,592
2017,Elijah Millsap,SG,29,PHO,23,1,6,1,0,0,2,2,3
2017,Patty Mills,PG,28,SAS,1754,66,142,280,65,3,101,109,759
2017,Mike Miller,SF,36,DEN,151,2,39,22,2,0,13,9,28
2017,C.J. Miles,SF,29,IND,1776,84,229,48,46,25,40,151,815
2017,Khris Middleton,SF,25,MIL,889,81,123,99,41,7,65,79,426
2017,Jordan Mickey,PF,22,BOS,141,8,34,7,3,6,9,12,38
2017,Salah Mejri,C,30,DAL,905,36,308,14,32,61,40,152,213
2017,Jodie Meeks,SG,29,ORL,738,65,77,45,34,4,36,41,327
2017,Josh McRoberts,PF,29,MIA,381,6,74,50,10,4,23,31,107
2017,Jordan McRae,SG,25,CLE,384,27,40,19,8,6,14,31,161
2017,Ben McLemore,SG,23,SAC,1176,70,130,51,29,6,62,108,495
2017,Rodney McGruder,SG,25,MIA,1966,44,257,124,45,18,56,140,497
2017,JaVale McGee,C,29,GSW,739,56,244,17,19,67,40,109,472
2017,Doug McDermott,SF,25,OKC,430,12,49,13,2,1,6,22,145
2017,Doug McDermott,SF,25,CHI,1078,59,130,45,11,4,32,57,447
2017,Trey Lyles,PF,21,UTA,1158,57,235,70,26,20,64,97,440
2017,Timothe Luwawu-Cabarrot,SF,21,PHI,1190,105,149,75,32,10,73,154,445
2017,John Lucas,PG,34,MIN,11,0,0,1,2,0,0,0,2
2017,Kyle Lowry,PG,30,TOR,2244,299,288,417,88,19,173,170,1344
2017,Jake Layman,SF,22,POR,249,13,24,11,9,3,11,22,78
2017,Ty Lawson,PG,29,SAC,1732,173,179,335,74,6,129,119,681
2017,Zach LaVine,SG,21,MIN,1749,117,159,139,41,10,85,104,889
2017,Joffrey Lauvergne,C,25,CHI,241,9,68,19,7,0,16,12,89
2017,Joffrey Lauvergne,PF,25,OKC,739,37,183,51,18,6,40,71,286
2017,Joffrey Lauvergne,PF-C,25,TOT,980,46,251,70,25,6,56,83,375
2017,Nicolas Laprovittola,PG,27,SAS,174,9,10,28,4,1,19,19,59
2017,Jeremy Lamb,SG,24,CHO,1143,110,264,75,27,23,40,98,603
2017,Skal Labissiere,PF,20,SAC,612,52,162,27,16,13,37,64,289
2017,Mindaugas Kuzminskas,SF,27,NYK,1016,55,126,69,29,11,51,79,425
2017,Kosta Koufos,C,27,SAC,1419,38,403,47,36,48,61,172,470
2017,Kyle Korver,SG,35,CLE,859,14,97,35,11,8,29,60,373
2017,Kyle Korver,SG,35,ATL,894,24,90,75,23,13,40,47,305
2017,Brandon Knight,SG,25,PHO,1140,132,118,130,27,5,89,87,595
2017,Kristaps Porzingis,PF,21,NYK,2164,198,475,97,47,130,118,244,1196
2017,Courtney Lee,SG,31,NYK,2459,85,260,179,81,23,69,141,835
2017,David Lee,PF,33,SAS,1477,80,440,124,31,40,82,125,576
2017,Alex Len,C,23,PHO,1560,150,510,44,37,98,102,242,613
2017,Jeremy Lin,PG,28,BRK,883,115,135,184,41,14,86,79,523
2017,Kevin Love,PF,28,CLE,1885,257,666,116,53,22,122,125,1142
2017,Robin Lopez,C,28,CHI,2271,75,519,80,18,117,90,151,839
2017,Brook Lopez,C,28,BRK,2222,295,403,176,38,124,184,192,1539
2017,Kevon Looney,C,20,GSW,447,21,124,29,14,17,17,64,135
2017,Shawn Long,C,24,PHI,234,19,85,13,9,9,13,49,148
2017,Shaun Livingston,PG,31,GSW,1345,42,151,139,38,20,61,120,389
2017,Damian Lillard,PG,26,POR,2694,488,368,439,68,20,197,152,2024
2017,Kawhi Leonard,SF,25,SAS,2474,469,430,260,132,55,154,122,1888
2017,DeAndre Liggins,SG,28,DAL,25,2,7,0,2,0,0,3,8
2017,DeAndre Liggins,SG,28,CLE,752,23,101,54,45,14,42,78,144
2017,DeAndre Liggins,SG,28,TOT,777,25,108,54,47,14,42,81,152
2017,Caris LeVert,SF,22,BRK,1237,67,188,110,49,8,59,91,468
2017,Jon Leuer,PF,27,DET,1944,98,402,111,31,26,66,145,767
2017,Meyers Leonard,PF,24,POR,1222,35,236,71,13,28,35,172,401
2017,Paul Millsap,PF,31,ATL,2343,311,533,252,90,62,158,186,1246
2017,Kyle Korver,SG,35,TOT,1753,38,187,110,34,21,69,107,678
2017,Greg Monroe,C,26,MIL,1823,177,532,187,92,38,140,168,951
2017,Johnny O'Bryant,PF,23,DEN,46,4,11,2,0,1,3,4,20
2017,Patrick Patterson,PF,27,TOR,1599,43,291,76,40,23,38,120,445
2017,Lamar Patterson,SG,25,ATL,40,2,7,6,1,0,4,6,9
2017,Chandler Parsons,SF,28,MEM,675,35,84,55,20,5,24,52,210
2017,Tony Parker,PG,34,SAS,1587,85,113,285,33,2,89,92,638
2017,Jabari Parker,PF,21,MIL,1728,162,314,142,51,22,92,111,1025
2017,Georgios Papagiannis,C,19,SAC,355,12,86,20,3,17,24,44,124
2017,Zaza Pachulia,C,32,GSW,1268,98,410,132,59,33,88,166,426
2017,Kelly Oubre,SF,21,WAS,1605,75,260,47,58,17,49,195,501
2017,Chinanu Onuaku,C,20,HOU,52,4,10,3,3,1,4,6,14
2017,Arinze Onuaku,C,29,ORL,28,0,6,2,0,1,2,3,4
2017,Kelly Olynyk,C,25,BOS,1538,90,360,148,43,29,96,207,678
2017,Victor Oladipo,SG,24,OKC,2222,116,291,176,78,21,119,155,1067
2017,Jahlil Okafor,C,21,PHI,1134,106,240,58,20,49,91,122,590
2017,Daniel Ochefu,C,23,WAS,75,0,22,3,2,0,3,17,24
2017,Kyle O'Quinn,C,26,NYK,1229,64,439,117,36,104,76,174,496
2017,Chris Paul,PG,31,LAC,1921,232,304,563,118,8,147,146,1104
2017,Adreian Payne,PF,25,MIN,135,14,33,7,8,7,8,32,63
2017,Cameron Payne,PG,22,TOT,462,5,48,55,14,5,29,52,160
2017,Mason Plumlee,C,26,DEN,632,47,173,70,19,29,46,77,245
2017,E'Twaun Moore,SG,27,NOP,1820,57,152,164,50,32,62,131,700
2017,Bobby Portis,PF,21,CHI,1000,39,296,35,16,11,37,94,437
2017,Jakob Poeltl,C,21,TOR,626,31,165,12,17,20,29,113,165
2017,Miles Plumlee,C,28,CHO,174,3,42,3,7,4,8,25,31
2017,Miles Plumlee,C,28,MIL,310,22,53,18,11,9,22,48,82
2017,Miles Plumlee,C,28,TOT,484,25,95,21,18,13,30,73,113
2017,Mason Plumlee,C,26,POR,1516,127,433,214,50,63,89,149,597
2017,Cameron Payne,PG,22,OKC,320,4,31,40,10,5,16,38,106
2017,Mason Plumlee,C,26,TOT,2148,174,606,284,69,92,135,226,842
2017,Marshall Plumlee,C,24,NYK,170,8,51,10,4,4,12,23,40
2017,Paul Pierce,SF,39,LAC,277,10,48,10,4,5,16,40,81
2017,Gary Payton,PG,24,MIL,99,3,12,13,3,4,10,9,20
2017,Elfrid Payton,PG,22,ORL,2412,146,387,529,88,40,178,177,1046
2017,Cameron Payne,PG,22,CHI,142,1,17,15,4,0,13,14,54
2017,Johnny O'Bryant,PF,23,CHO,34,1,8,4,0,0,3,6,18
2017,Otto Porter,SF,23,WAS,2605,99,515,121,116,41,43,193,1075
2017,Johnny O'Bryant,PF,23,TOT,80,5,19,6,0,1,6,10,38
2017,Shabazz Muhammad,SF,24,MIN,1516,147,220,35,22,6,56,86,772
2017,Maurice Ndour,PF,24,NYK,331,19,64,8,15,8,12,30,98
2017,Shabazz Napier,PG,25,POR,512,38,61,67,32,2,41,38,218
2017,Larry Nance,PF,24,LAL,1442,59,369,96,82,40,56,149,449
2017,Mike Muscala,C,25,ATL,1237,49,240,95,30,41,55,97,435
2017,Jamal Murray,SG,19,DEN,1764,106,214,170,52,24,113,124,811
2017,Dejounte Murray,PG,20,SAS,322,21,42,48,8,6,38,29,130
2017,Emmanuel Mudiay,PG,20,DEN,1406,131,178,217,41,13,123,95,603
2017,Jameer Nelson,PG,34,DEN,2045,45,192,385,53,8,129,197,687
2017,Timofey Mozgov,C,30,LAL,1104,63,264,43,16,31,72,133,401
2017,Donatas Motiejunas,PF,26,NOP,479,25,101,34,18,11,31,55,150
2017,Anthony Morrow,SG,31,CHI,87,11,2,6,2,0,0,4,41
2017,Anthony Morrow,SG,31,OKC,627,23,29,19,22,2,6,40,230
2017,Anthony Morrow,SG,31,TOT,714,34,31,25,24,2,6,44,271
2017,David Nwaba,SG,24,LAL,397,25,62,14,13,7,11,36,120
2017,Gary Neal,SG,32,ATL,18,4,1,1,0,0,0,1,4
2017,Markieff Morris,PF,27,WAS,2374,180,492,126,82,42,129,254,1063
2017,Raul Neto,PG,24,UTA,346,8,30,34,21,5,15,48,100
2017,Lucas Nogueira,C,24,TOR,1088,44,243,42,52,90,46,137,253
2017,Jusuf Nurkic,C,22,POR,584,64,207,63,25,38,62,73,304
2017,Georges Niang,PF,23,IND,93,2,17,5,3,0,5,6,21
2017,Jusuf Nurkic,C,22,DEN,807,56,260,60,25,36,81,88,358
2017,Jusuf Nurkic,C,22,TOT,1391,120,467,123,50,74,143,161,662
2017,Dirk Nowitzki,PF,38,DAL,1424,98,353,82,30,38,51,113,769
2017,Steve Novak,PF,33,MIL,22,0,3,0,0,0,0,1,5
2017,Marcus Morris,SF,27,DET,2565,145,366,160,52,25,87,168,1105
2017,Nerlens Noel,C,22,DAL,483,34,150,20,22,25,22,55,188
2017,Nerlens Noel,C,22,TOT,1047,77,294,50,65,51,51,126,445
2017,Joakim Noah,C,31,NYK,1015,34,402,103,30,37,58,127,232
2017,Andrew Nicholson,PF,27,TOT,342,9,61,10,16,6,17,55,100
2017,Andrew Nicholson,PF,27,BRK,111,2,27,3,5,0,6,18,30
2017,Nerlens Noel,C,22,PHI,564,43,144,30,43,26,29,71,257
2017,Andrew Nicholson,PF,27,WAS,231,7,34,7,11,6,11,37,70
2016,Erick Green,PG,24,DEN,7,0,1,1,0,0,0,0,0
2016,Jeff Green,SF,29,MEM,1544,124,241,98,40,19,69,102,646
2016,Jeff Green,SF,29,TOT,2253,164,332,138,58,40,93,164,939
2016,JaMychal Green,PF,25,MEM,1446,103,373,67,46,33,83,189,578
2016,Gerald Green,SG,30,MIA,1557,72,163,56,38,19,46,123,616
2016,Erick Green,PG,24,UTA,35,2,5,2,1,0,0,4,13
2016,Draymond Green,PF,25,GSW,2808,229,769,598,119,113,259,240,1131
2016,Erick Green,PG,24,TOT,42,2,6,3,1,0,0,4,13
2016,Blake Griffin,PF,26,LAC,1170,141,294,170,28,17,83,95,749
2016,Danny Green,SG,28,SAS,2062,34,303,141,79,64,75,141,572
2016,Jerian Grant,PG,23,NYK,1265,96,143,177,50,10,87,97,426
2016,Jerami Grant,SF,21,PHI,2066,212,361,135,54,127,110,215,749
2016,Andrew Goudelock,PG,27,HOU,50,3,2,4,6,2,7,4,22
2016,Marcin Gortat,C,31,WAS,2256,146,741,106,47,96,121,193,1012
2016,Eric Gordon,SG,27,NOP,1481,111,99,121,43,14,73,98,686
2016,Jeff Green,SF,29,LAC,709,40,91,40,18,21,24,62,293
2016,P.J. Hairston,SF,23,CHO,938,34,128,29,24,7,24,106,286
2016,Jorge Gutierrez,PG,27,CHO,63,10,7,17,3,0,6,3,22
2016,Devin Harris,PG,32,DAL,1280,101,138,118,60,13,66,124,487
2016,Tobias Harris,PF,23,DET,903,82,168,70,18,12,30,62,447
2016,Tobias Harris,PF,23,ORL,1610,120,342,99,47,28,78,91,669
2016,Aaron Gordon,PF,20,ORL,1863,129,507,128,59,55,66,153,719
2016,Tobias Harris,PF,23,TOT,2513,202,510,169,65,40,108,153,1116
2016,Joe Harris,SG,24,CLE,15,0,3,2,0,0,1,1,3
2016,Gary Harris,SG,21,DEN,2439,109,220,147,97,18,98,143,932
2016,Montrezl Harrell,PF,22,HOU,379,24,65,17,11,11,17,48,140
2016,P.J. Hairston,SF,23,TOT,1313,50,174,38,32,11,41,137,410
2016,Justin Harper,PF,26,DET,35,1,1,0,1,0,2,3,13
2016,Maurice Harkless,SF,22,POR,1457,69,280,67,49,35,62,124,498
2016,James Harden,SG,26,HOU,3125,720,501,612,139,51,374,229,2376
2016,Tyler Hansbrough,PF,30,CHO,343,38,89,8,12,7,12,55,104
2016,Jordan Hamilton,SF,25,NOP,304,14,62,25,8,3,17,24,125
2016,P.J. Hairston,SF,23,MEM,375,16,46,9,8,4,17,31,124
2016,Tim Hardaway,SG,23,ATL,864,50,86,51,21,7,23,48,326
2016,Jimmer Fredette,SG,26,NYK,5,4,0,0,0,0,1,1,7
2016,Archie Goodwin,PG,21,PHO,1114,130,142,118,27,13,100,84,505
2016,Drew Gooden,PF,34,WAS,305,9,85,13,8,11,13,40,82
2016,Tim Frazier,PG,25,TOT,741,53,110,162,33,2,65,73,261
2016,Randy Foye,SG,32,OKC,572,22,51,49,13,13,28,48,151
2016,Randy Foye,SG,32,DEN,1070,39,105,112,26,16,58,83,323
2016,Randy Foye,SG,32,TOT,1642,61,156,161,39,29,86,131,474
2016,Evan Fournier,SF,23,ORL,2566,199,225,213,96,2,133,214,1213
2016,Raymond Felton,PG,31,DAL,2192,149,258,284,68,15,121,141,763
2016,Cristiano Felicio,C,23,CHI,321,25,102,26,6,13,13,31,105
2016,Derrick Favors,PF,24,UTA,1983,180,503,94,74,91,104,150,1016
2016,Jordan Farmar,PG,29,MEM,291,10,25,37,15,2,18,22,110
2016,Kenneth Faried,PF,26,DEN,1694,136,581,79,32,60,91,169,835
2016,Festus Ezeli,C,26,GSW,770,70,257,32,18,50,38,94,320
2016,Tyreke Evans,SG,26,NOP,765,74,129,164,32,8,73,66,379
2016,Jeremy Evans,SF,28,DAL,251,15,54,2,6,9,7,19,71
2016,Tyler Ennis,PG,21,MIL,654,25,75,95,25,1,46,64,206
2016,James Ennis,SF,25,NOP,282,19,35,18,12,3,17,26,143
2016,Tim Frazier,PG,25,POR,272,8,39,42,10,1,27,31,51
2016,Tim Frazier,PG,25,NOP,469,45,71,120,23,1,38,42,210
2016,Jimmer Fredette,SG,26,TOT,18,4,0,1,1,0,2,2,9
2016,Pau Gasol,C,35,CHI,2291,229,793,294,42,146,164,148,1187
2016,Rudy Gobert,C,23,UTA,1932,161,668,91,45,135,114,163,557
2016,Manu Ginobili,SG,38,SAS,1134,91,146,177,66,11,99,99,555
2016,Taj Gibson,PF,30,CHI,1936,101,504,106,47,77,78,180,627
2016,Paul George,SF,25,IND,2819,454,563,329,152,29,265,230,1874
2016,Alonzo Gee,SF,28,NOP,1632,44,245,72,63,13,55,169,325
2016,Rudy Gay,SF,29,SAC,2379,198,456,120,100,51,139,184,1204
2016,Marc Gasol,C,31,MEM,1791,203,362,196,50,70,118,141,861
2016,Jimmer Fredette,SG,26,NOP,13,0,0,1,1,0,1,1,2
2016,Kevin Garnett,PF,39,MIN,556,14,150,62,28,10,16,70,122
2016,Langston Galloway,PG,24,NYK,2033,86,288,207,77,22,61,177,625
2016,Danilo Gallinari,SF,27,DEN,1839,375,281,135,42,19,77,87,1036
2016,Channing Frye,C,32,CLE,446,11,93,26,8,8,13,56,196
2016,Channing Frye,PF,32,ORL,754,19,141,45,21,20,30,71,229
2016,Channing Frye,PF-C,32,TOT,1200,30,234,71,29,28,43,127,425
2016,Aaron Harrison,SG,21,CHO,93,5,15,2,6,0,4,10,18
2016,Kris Humphries,PF,30,WAS,466,29,115,16,3,14,20,42,180
2016,Udonis Haslem,PF,35,MIA,260,12,75,14,5,2,5,25,59
2016,Spencer Hawes,PF,27,CHO,1035,54,244,109,22,27,58,111,340
2016,John Jenkins,SG,24,DAL,193,8,22,9,3,0,11,11,69
2016,John Jenkins,SG,24,TOT,480,20,57,35,8,1,27,22,178
2016,Richard Jefferson,SF,35,CLE,1326,58,128,59,33,14,43,129,410
2016,Cory Jefferson,PF,25,PHO,50,4,16,0,0,1,0,8,22
2016,Al Jefferson,C,31,CHO,1096,72,301,70,30,41,34,117,562
2016,LeBron James,SF,31,CLE,2709,359,565,514,104,49,249,143,1920
2016,Reggie Jackson,PG,25,DET,2424,291,253,492,59,11,223,187,1489
2016,Jarrett Jack,PG,32,BRK,1027,100,136,236,34,7,94,77,411
2016,Kyrie Irving,PG,23,CLE,1667,169,157,249,56,18,124,107,1041
2016,Damien Inglis,SF,20,MIL,156,7,31,10,6,3,11,11,36
2016,Joe Ingles,SF,28,UTA,1241,13,151,96,55,4,65,98,342
2016,Ersan Ilyasova,PF,28,ORL,447,32,121,12,14,6,12,51,178
2016,Ersan Ilyasova,PF,28,DET,1434,79,282,55,38,27,59,120,589
2016,Ersan Ilyasova,PF,28,TOT,1881,111,403,67,52,33,71,171,767
2016,Andre Iguodala,SF,32,GSW,1732,51,263,219,73,19,79,102,457
2016,John Jenkins,SG,24,PHO,287,12,35,26,5,1,16,11,109
2016,Brandon Jennings,PG,26,TOT,868,57,96,170,29,7,57,57,332
2016,Brandon Jennings,PG,26,DET,416,27,46,70,11,2,22,24,157
2016,Orlando Johnson,SG,26,TOT,101,6,15,2,3,3,4,9,26
2016,Wesley Johnson,SF,28,LAC,1666,30,248,49,89,56,54,173,549
2016,James Ennis,SF,25,MIA,7,0,0,1,0,0,0,1,0
2016,Tyler Johnson,SG,23,MIA,863,51,109,79,24,14,47,66,314
2016,Stanley Johnson,SF,19,DET,1687,80,306,118,55,12,114,178,593
2016,Orlando Johnson,SG,26,NOP,54,1,6,2,1,0,3,4,10
2016,Orlando Johnson,SG,26,PHO,47,5,9,0,2,3,1,5,16
2016,Joe Johnson,SF,34,MIA,769,26,68,86,21,2,43,46,321
2016,Brandon Jennings,PG,26,ORL,452,30,50,100,18,5,35,33,175
2016,Joe Johnson,SF,34,BRK,1934,92,224,232,40,2,116,100,671
2016,Joe Johnson,SF,34,TOT,2703,118,292,318,61,4,159,146,992
2016,James Johnson,PF,28,TOR,926,39,126,67,29,33,54,84,287
2016,Chris Johnson,SF,25,UTA,857,34,132,45,32,20,40,100,205
2016,Amir Johnson,PF,28,BOS,1800,69,505,138,52,83,94,214,577
2016,Jonas Jerebko,PF,28,BOS,1176,61,288,62,20,24,52,137,340
2016,Serge Ibaka,PF,26,OKC,2500,91,533,66,38,148,108,211,983
2016,R.J. Hunter,SG,22,BOS,315,6,37,13,14,4,11,29,97
2016,Kris Humphries,PF,30,ATL,295,32,71,13,10,7,14,44,134
2016,J.J. Hickson,C,27,DEN,305,27,87,16,10,12,16,35,137
2016,Darrun Hilliard,SG,22,DET,383,29,45,27,9,1,19,28,152
2016,Solomon Hill,SF,24,IND,866,36,166,57,37,11,33,68,246
2016,Jordan Hill,C,28,IND,1513,89,451,87,36,37,92,155,645
2016,George Hill,PG,29,IND,2524,114,298,259,83,17,101,149,894
2016,Nene Hilario,PF,33,WAS,1094,107,259,97,54,26,76,156,525
2016,J.J. Hickson,C,27,WAS,131,19,45,7,5,2,9,12,69
2016,J.J. Hickson,C,27,TOT,436,46,132,23,15,14,25,47,206
