creationdate,tagname
"2013-11-20 11:51:46","scikit-learn"
"2013-11-20 19:21:34","scikit-learn"
"2013-11-20 19:59:27","scikit-learn"
"2013-11-20 21:01:41","scikit-learn"
"2013-11-21 05:29:35","scikit-learn"
"2013-11-21 07:34:23","scikit-learn"
"2013-11-22 18:22:00","scikit-learn"
"2013-11-23 00:29:51","scikit-learn"
"2013-11-22 23:18:47","scikit-learn"
"2013-11-24 01:54:03","scikit-learn"
"2013-11-24 18:07:30","scikit-learn"
"2013-11-24 18:36:56","scikit-learn"
"2013-11-25 02:14:03","scikit-learn"
"2013-11-25 18:55:23","scikit-learn"
"2013-11-25 22:14:02","scikit-learn"
"2013-11-26 12:11:29","scikit-learn"
"2013-11-26 17:58:00","scikit-learn"
"2013-11-27 01:49:17","scikit-learn"
"2013-11-27 05:48:52","scikit-learn"
"2013-11-27 10:36:37","scikit-learn"
"2013-11-27 11:27:09","scikit-learn"
"2013-11-27 15:30:36","scikit-learn"
"2013-11-27 20:27:45","scikit-learn"
"2013-11-28 11:47:14","scikit-learn"
"2013-11-28 22:45:17","scikit-learn"
"2013-11-29 03:40:13","scikit-learn"
"2013-11-29 08:12:41","scikit-learn"
"2013-11-29 12:32:12","scikit-learn"
"2013-11-29 16:45:52","scikit-learn"
"2013-11-30 12:52:55","scikit-learn"
"2013-12-01 03:38:40","scikit-learn"
"2013-12-02 03:33:11","scikit-learn"
"2013-12-02 14:17:53","scikit-learn"
"2013-12-02 16:31:37","scikit-learn"
"2013-12-02 18:17:42","scikit-learn"
"2013-12-02 19:03:42","scikit-learn"
"2013-12-02 19:09:52","scikit-learn"
"2013-12-03 13:36:24","scikit-learn"
"2013-12-03 17:25:03","scikit-learn"
"2013-12-04 11:20:57","scikit-learn"
"2013-12-04 17:56:07","scikit-learn"
"2013-12-04 18:02:47","scikit-learn"
"2013-12-04 21:35:52","scikit-learn"
"2013-12-05 05:41:48","scikit-learn"
"2013-12-05 11:01:56","scikit-learn"
"2013-12-05 12:46:54","scikit-learn"
"2013-12-05 12:50:45","scikit-learn"
"2013-12-05 15:26:16","scikit-learn"
"2013-12-05 22:09:42","scikit-learn"
"2013-12-06 00:03:44","scikit-learn"
"2013-12-06 00:26:01","scikit-learn"
"2013-12-06 10:37:00","scikit-learn"
"2013-12-06 21:17:24","scikit-learn"
"2013-12-07 02:57:22","scikit-learn"
"2013-12-07 03:37:37","scikit-learn"
"2013-12-07 10:28:11","scikit-learn"
"2013-12-07 15:08:18","scikit-learn"
"2013-12-07 19:16:38","scikit-learn"
"2013-12-08 04:55:16","scikit-learn"
"2013-12-09 03:26:45","scikit-learn"
"2013-12-09 04:34:32","scikit-learn"
"2013-12-09 04:40:18","scikit-learn"
"2013-12-10 00:38:03","scikit-learn"
"2013-12-10 00:43:56","scikit-learn"
"2013-12-10 03:39:32","scikit-learn"
"2013-12-10 07:55:58","scikit-learn"
"2013-12-10 13:08:07","scikit-learn"
"2013-12-10 15:53:41","scikit-learn"
"2013-12-10 23:51:24","scikit-learn"
"2013-12-11 01:54:55","scikit-learn"
"2013-12-11 09:46:51","scikit-learn"
"2013-12-11 15:40:32","scikit-learn"
"2013-12-11 15:49:20","scikit-learn"
"2013-12-11 21:38:06","scikit-learn"
"2013-12-11 21:59:52","scikit-learn"
"2013-12-12 06:38:23","scikit-learn"
"2013-12-12 13:03:14","scikit-learn"
"2013-12-12 14:22:09","scikit-learn"
"2013-12-12 20:56:10","scikit-learn"
"2013-12-13 09:39:59","scikit-learn"
"2013-12-14 19:51:27","scikit-learn"
"2013-12-15 10:33:48","scikit-learn"
"2013-12-15 16:50:43","scikit-learn"
"2013-12-16 01:44:55","scikit-learn"
"2013-12-16 02:53:49","scikit-learn"
"2013-12-16 07:02:45","scikit-learn"
"2013-12-16 16:26:40","scikit-learn"
"2013-12-16 19:56:05","scikit-learn"
"2013-12-16 20:33:16","scikit-learn"
"2013-12-17 01:32:35","scikit-learn"
"2013-12-17 04:39:00","scikit-learn"
"2013-12-17 07:45:19","scikit-learn"
"2013-12-17 19:46:30","scikit-learn"
"2013-12-17 20:38:46","scikit-learn"
"2013-12-18 00:05:16","scikit-learn"
"2013-12-18 10:15:32","scikit-learn"
"2013-12-18 11:19:40","scikit-learn"
"2013-12-18 12:40:44","scikit-learn"
"2013-12-18 15:25:49","scikit-learn"
"2013-12-18 16:51:21","scikit-learn"
"2013-12-19 12:02:02","scikit-learn"
"2013-12-19 12:30:52","scikit-learn"
"2013-12-19 12:37:02","scikit-learn"
"2013-12-19 20:50:02","scikit-learn"
"2013-12-20 21:00:23","scikit-learn"
"2013-12-21 09:45:06","scikit-learn"
"2013-12-21 14:44:21","scikit-learn"
"2013-12-21 19:59:27","scikit-learn"
"2013-12-23 22:07:33","scikit-learn"
"2013-12-23 23:28:00","scikit-learn"
"2013-12-25 12:03:54","scikit-learn"
"2013-12-26 08:28:09","scikit-learn"
"2013-12-27 01:02:20","scikit-learn"
"2013-12-27 09:10:23","scikit-learn"
"2013-12-28 18:23:17","scikit-learn"
"2013-12-30 00:53:34","scikit-learn"
"2013-12-30 09:34:57","scikit-learn"
"2013-12-30 12:11:09","scikit-learn"
"2013-12-30 14:06:33","scikit-learn"
"2013-12-30 15:03:39","scikit-learn"
"2013-12-30 23:24:42","scikit-learn"
"2014-01-01 12:30:33","scikit-learn"
"2014-01-01 14:37:20","scikit-learn"
"2014-01-02 21:39:27","scikit-learn"
"2014-01-03 00:53:04","scikit-learn"
"2014-01-04 00:16:21","scikit-learn"
"2014-01-04 22:10:34","scikit-learn"
"2014-01-05 01:00:51","scikit-learn"
"2014-01-05 19:34:17","scikit-learn"
"2014-01-06 14:44:15","scikit-learn"
"2014-01-07 09:38:45","scikit-learn"
"2014-01-07 19:08:36","scikit-learn"
"2014-01-07 20:37:07","scikit-learn"
"2014-01-08 00:39:53","scikit-learn"
"2014-01-08 08:36:39","scikit-learn"
"2014-01-08 11:37:43","scikit-learn"
"2014-01-08 13:52:13","scikit-learn"
"2014-01-08 15:43:20","scikit-learn"
"2014-01-08 19:15:22","scikit-learn"
"2014-01-09 18:21:57","scikit-learn"
"2014-01-09 20:25:03","scikit-learn"
"2014-01-09 21:13:56","scikit-learn"
"2014-01-09 23:04:06","scikit-learn"
"2014-01-10 01:34:42","scikit-learn"
"2014-01-10 01:55:42","scikit-learn"
"2014-01-10 07:12:29","scikit-learn"
"2014-01-10 16:59:30","scikit-learn"
"2014-01-10 18:47:31","scikit-learn"
"2014-01-11 01:54:33","scikit-learn"
"2014-01-12 16:11:35","scikit-learn"
"2014-01-13 07:31:31","scikit-learn"
"2014-01-13 07:48:40","scikit-learn"
"2014-01-13 09:17:18","scikit-learn"
"2014-01-13 10:22:04","scikit-learn"
"2014-01-14 03:36:19","scikit-learn"
"2014-01-14 14:12:09","scikit-learn"
"2014-01-14 17:58:05","scikit-learn"
"2014-01-14 19:24:25","scikit-learn"
"2014-01-15 02:42:54","scikit-learn"
"2014-01-15 09:44:18","scikit-learn"
"2014-01-15 11:49:54","scikit-learn"
"2014-01-15 12:06:00","scikit-learn"
"2014-01-15 20:41:50","scikit-learn"
"2014-01-16 00:44:11","scikit-learn"
"2014-01-16 11:19:22","scikit-learn"
"2014-01-16 12:50:52","scikit-learn"
"2014-01-16 13:27:45","scikit-learn"
"2014-01-16 14:38:50","scikit-learn"
"2014-01-16 21:14:36","scikit-learn"
"2014-01-17 16:02:41","scikit-learn"
"2014-01-18 00:43:50","scikit-learn"
"2014-01-18 00:55:05","scikit-learn"
"2014-01-18 12:10:30","scikit-learn"
"2014-01-19 02:25:23","scikit-learn"
"2014-01-19 06:29:09","scikit-learn"
"2014-01-19 14:03:00","scikit-learn"
"2014-01-19 17:30:45","scikit-learn"
"2014-01-20 05:19:23","scikit-learn"
"2014-01-20 16:10:00","scikit-learn"
"2014-01-20 20:07:31","scikit-learn"
"2014-01-20 20:35:08","scikit-learn"
"2014-01-21 14:19:46","scikit-learn"
"2014-01-22 05:47:35","scikit-learn"
"2014-01-22 11:13:30","scikit-learn"
"2014-01-23 22:15:12","scikit-learn"
"2014-01-24 11:11:32","scikit-learn"
"2014-01-24 16:52:45","scikit-learn"
"2014-01-24 21:30:13","scikit-learn"
"2014-01-25 04:29:06","scikit-learn"
"2014-01-25 15:10:40","scikit-learn"
"2014-01-26 07:37:36","scikit-learn"
"2014-01-26 10:46:05","scikit-learn"
"2014-01-26 10:53:15","scikit-learn"
"2014-01-26 13:14:11","scikit-learn"
"2014-01-26 14:59:09","scikit-learn"
"2014-01-26 16:21:13","scikit-learn"
"2014-01-26 22:25:39","scikit-learn"
"2014-01-27 03:00:05","scikit-learn"
"2014-01-27 06:28:55","scikit-learn"
"2014-01-27 09:15:36","scikit-learn"
"2014-01-27 09:54:18","scikit-learn"
"2014-01-27 13:31:06","scikit-learn"
"2014-01-27 19:40:12","scikit-learn"
"2014-01-27 19:40:47","scikit-learn"
"2014-01-27 20:06:33","scikit-learn"
"2014-01-27 20:53:06","scikit-learn"
"2014-01-27 23:12:15","scikit-learn"
"2014-01-28 20:20:16","scikit-learn"
"2014-01-28 20:52:09","scikit-learn"
"2014-01-28 20:58:01","scikit-learn"
"2014-01-28 22:49:49","scikit-learn"
"2014-01-29 01:15:34","scikit-learn"
"2014-01-29 02:23:17","scikit-learn"
"2014-01-29 10:16:46","scikit-learn"
"2014-01-29 18:28:11","scikit-learn"
"2014-01-29 22:18:07","scikit-learn"
"2014-01-29 23:25:00","scikit-learn"
"2014-01-30 03:37:58","scikit-learn"
"2014-01-31 02:38:15","scikit-learn"
"2014-01-31 15:54:53","scikit-learn"
"2014-02-01 00:51:20","scikit-learn"
"2014-02-01 13:52:57","scikit-learn"
"2014-02-02 01:54:06","scikit-learn"
"2014-02-02 03:42:46","scikit-learn"
"2014-02-02 13:57:34","scikit-learn"
"2014-02-03 16:39:47","scikit-learn"
"2014-02-04 03:59:33","scikit-learn"
"2014-02-04 12:25:15","scikit-learn"
"2014-02-04 15:33:12","scikit-learn"
"2014-02-05 07:30:55","scikit-learn"
"2014-02-05 20:20:32","scikit-learn"
"2014-02-05 21:44:18","scikit-learn"
"2014-02-06 10:27:27","scikit-learn"
"2014-02-07 10:45:11","scikit-learn"
"2014-02-07 13:54:27","scikit-learn"
"2014-02-07 16:38:57","scikit-learn"
"2014-02-07 17:32:40","scikit-learn"
"2014-02-07 18:45:45","scikit-learn"
"2014-02-07 23:33:58","scikit-learn"
"2014-02-08 01:15:33","scikit-learn"
"2014-02-08 05:33:35","scikit-learn"
"2014-02-09 13:21:08","scikit-learn"
"2014-02-09 15:24:09","scikit-learn"
"2014-02-09 20:54:42","scikit-learn"
"2014-02-09 22:39:03","scikit-learn"
"2014-02-10 11:11:14","scikit-learn"
"2014-02-10 22:22:20","scikit-learn"
"2014-02-12 01:55:13","scikit-learn"
"2014-02-13 17:24:45","scikit-learn"
"2014-02-13 20:58:24","scikit-learn"
"2014-02-14 14:30:08","scikit-learn"
"2014-02-14 20:14:25","scikit-learn"
"2014-02-14 22:50:24","scikit-learn"
"2014-02-15 16:27:22","scikit-learn"
"2014-02-15 18:45:30","scikit-learn"
"2014-02-15 20:07:20","scikit-learn"
"2014-02-15 22:37:54","scikit-learn"
"2014-02-16 02:57:29","scikit-learn"
"2014-02-16 11:04:02","scikit-learn"
"2014-02-16 18:22:53","scikit-learn"
"2014-02-16 20:45:25","scikit-learn"
"2014-02-17 02:57:58","scikit-learn"
"2014-02-17 10:42:44","scikit-learn"
"2014-02-17 10:53:03","scikit-learn"
"2014-02-17 12:28:03","scikit-learn"
"2014-02-18 06:24:28","scikit-learn"
"2014-02-18 06:43:07","scikit-learn"
"2014-02-18 13:31:53","scikit-learn"
"2014-02-19 12:19:50","scikit-learn"
"2014-02-19 18:00:12","scikit-learn"
"2014-02-20 18:33:50","scikit-learn"
"2014-02-20 21:31:09","scikit-learn"
"2014-02-20 23:27:40","scikit-learn"
"2014-02-21 08:34:14","scikit-learn"
"2014-02-21 23:05:53","scikit-learn"
"2014-02-22 23:26:39","scikit-learn"
"2014-02-22 23:44:36","scikit-learn"
"2014-02-23 02:40:28","scikit-learn"
"2014-02-23 17:28:49","scikit-learn"
"2014-02-23 20:00:36","scikit-learn"
"2014-02-24 20:13:46","scikit-learn"
"2014-02-25 11:14:20","scikit-learn"
"2014-02-25 18:02:23","scikit-learn"
"2014-02-25 19:29:37","scikit-learn"
"2014-02-26 13:08:02","scikit-learn"
"2014-02-26 22:34:31","scikit-learn"
"2014-02-26 22:58:20","scikit-learn"
"2014-02-27 07:25:52","scikit-learn"
"2014-02-27 09:00:16","scikit-learn"
"2014-02-27 16:15:18","scikit-learn"
"2014-02-27 18:20:35","scikit-learn"
"2014-02-27 22:03:55","scikit-learn"
"2014-02-28 21:45:39","scikit-learn"
"2014-03-01 13:05:21","scikit-learn"
"2014-03-01 17:25:19","scikit-learn"
"2014-03-01 18:12:13","scikit-learn"
"2014-03-02 00:52:54","scikit-learn"
"2014-03-02 07:17:09","scikit-learn"
"2014-03-02 11:00:16","scikit-learn"
"2014-03-03 02:20:32","scikit-learn"
"2014-03-03 05:19:40","scikit-learn"
"2014-03-03 15:56:42","scikit-learn"
"2014-03-03 19:49:20","scikit-learn"
"2014-03-03 22:07:21","scikit-learn"
"2014-03-03 23:03:39","scikit-learn"
"2014-03-04 06:19:52","scikit-learn"
"2014-03-04 08:57:01","scikit-learn"
"2014-03-04 21:06:02","scikit-learn"
"2014-03-05 07:19:04","scikit-learn"
"2014-03-05 20:43:41","scikit-learn"
"2014-03-05 21:43:29","scikit-learn"
"2014-03-05 22:28:44","scikit-learn"
"2014-03-06 07:45:49","scikit-learn"
"2014-03-06 23:50:33","scikit-learn"
"2014-03-07 16:48:09","scikit-learn"
"2014-03-07 16:58:14","scikit-learn"
"2014-03-07 18:25:25","scikit-learn"
"2014-03-08 19:51:23","scikit-learn"
"2014-03-09 19:44:15","scikit-learn"
"2014-03-10 16:52:21","scikit-learn"
"2014-03-11 07:21:40","scikit-learn"
"2014-03-11 15:17:32","scikit-learn"
"2014-03-11 18:00:26","scikit-learn"
"2014-03-11 19:40:50","scikit-learn"
"2014-03-12 08:40:22","scikit-learn"
"2014-03-12 10:32:10","scikit-learn"
"2014-03-12 19:22:32","scikit-learn"
"2014-03-12 19:40:43","scikit-learn"
"2014-03-13 00:22:48","scikit-learn"
"2014-03-13 14:20:43","scikit-learn"
"2014-03-14 06:11:08","scikit-learn"
"2014-03-14 15:50:51","scikit-learn"
"2014-03-15 02:54:38","scikit-learn"
"2014-03-15 11:15:27","scikit-learn"
"2014-03-15 11:29:50","scikit-learn"
"2014-03-16 06:18:43","scikit-learn"
"2014-03-16 13:40:02","scikit-learn"
"2014-03-16 21:07:58","scikit-learn"
"2014-03-17 17:15:49","scikit-learn"
"2014-03-18 02:20:42","scikit-learn"
"2014-03-18 07:20:22","scikit-learn"
"2014-03-18 15:03:21","scikit-learn"
"2014-03-18 19:33:52","scikit-learn"
"2014-03-19 05:19:59","scikit-learn"
"2014-03-19 10:31:28","scikit-learn"
"2014-03-19 21:12:44","scikit-learn"
"2014-03-20 02:51:22","scikit-learn"
"2014-03-20 12:42:26","scikit-learn"
"2014-03-20 15:43:10","scikit-learn"
"2014-03-20 16:54:06","scikit-learn"
"2014-03-20 17:10:53","scikit-learn"
"2014-03-20 22:10:14","scikit-learn"
"2014-03-21 01:50:31","scikit-learn"
"2014-03-21 09:42:06","scikit-learn"
"2014-03-21 10:27:44","scikit-learn"
"2014-03-21 11:46:09","scikit-learn"
"2014-03-21 14:07:25","scikit-learn"
"2014-03-21 14:51:56","scikit-learn"
"2014-03-21 14:31:31","scikit-learn"
"2014-03-22 18:36:52","scikit-learn"
"2014-03-23 02:38:14","scikit-learn"
"2014-03-23 21:22:51","scikit-learn"
"2014-03-24 03:56:07","scikit-learn"
"2014-03-24 11:24:31","scikit-learn"
"2014-03-24 12:37:05","scikit-learn"
"2014-03-24 21:37:45","scikit-learn"
"2014-03-25 16:52:46","scikit-learn"
"2014-03-25 22:08:30","scikit-learn"
"2014-03-26 16:38:56","scikit-learn"
"2014-03-26 17:20:11","scikit-learn"
"2014-03-26 20:33:04","scikit-learn"
"2014-03-27 12:08:51","scikit-learn"
"2014-03-27 12:16:25","scikit-learn"
"2014-03-27 13:11:55","scikit-learn"
"2014-03-28 14:31:27","scikit-learn"
"2014-03-28 20:22:18","scikit-learn"
"2014-03-28 23:33:00","scikit-learn"
"2014-03-29 00:48:00","scikit-learn"
"2014-03-29 17:19:29","scikit-learn"
"2014-03-29 21:20:24","scikit-learn"
"2014-03-29 21:29:56","scikit-learn"
"2014-03-30 00:43:20","scikit-learn"
"2014-03-30 21:41:59","scikit-learn"
"2014-03-31 02:57:41","scikit-learn"
"2014-03-31 05:53:59","scikit-learn"
"2014-03-31 09:30:53","scikit-learn"
"2014-03-31 10:27:01","scikit-learn"
"2014-03-31 13:43:03","scikit-learn"
"2014-03-31 15:33:10","scikit-learn"
"2014-03-31 16:25:31","scikit-learn"
"2014-03-31 17:00:02","scikit-learn"
"2014-03-31 19:37:51","scikit-learn"
"2014-04-01 02:58:56","scikit-learn"
"2014-04-01 03:22:01","scikit-learn"
"2014-04-01 15:49:06","scikit-learn"
"2014-04-01 16:48:13","scikit-learn"
"2014-04-01 21:38:43","scikit-learn"
"2014-04-01 22:33:13","scikit-learn"
"2014-04-01 22:44:48","scikit-learn"
"2014-04-02 07:11:47","scikit-learn"
"2014-04-02 12:42:08","scikit-learn"
"2014-04-02 15:02:16","scikit-learn"
"2014-04-02 15:47:11","scikit-learn"
"2014-04-02 22:38:38","scikit-learn"
"2014-04-03 15:55:23","scikit-learn"
"2014-04-03 19:48:34","scikit-learn"
"2014-04-04 00:18:46","scikit-learn"
"2014-04-04 04:05:07","scikit-learn"
"2014-04-04 06:36:29","scikit-learn"
"2014-04-04 21:35:56","scikit-learn"
"2014-04-04 21:48:18","scikit-learn"
"2014-04-05 02:48:37","scikit-learn"
"2014-04-05 08:21:44","scikit-learn"
"2014-04-05 13:58:38","scikit-learn"
"2014-04-05 21:25:01","scikit-learn"
"2014-04-06 10:20:31","scikit-learn"
"2014-04-06 14:32:23","scikit-learn"
"2014-04-06 20:35:10","scikit-learn"
"2014-04-06 22:40:57","scikit-learn"
"2014-04-07 13:50:42","scikit-learn"
"2014-04-07 14:18:55","scikit-learn"
"2014-04-07 19:01:20","scikit-learn"
"2014-04-09 08:31:53","scikit-learn"
"2014-04-09 08:41:16","scikit-learn"
"2014-04-09 21:43:12","scikit-learn"
"2014-04-10 09:43:18","scikit-learn"
"2014-04-10 19:40:59","scikit-learn"
"2014-04-10 19:52:20","scikit-learn"
"2014-04-10 23:09:41","scikit-learn"
"2014-04-11 02:42:11","scikit-learn"
"2014-04-11 06:08:38","scikit-learn"
"2014-04-11 06:47:43","scikit-learn"
"2014-04-11 09:19:17","scikit-learn"
"2014-04-11 13:18:17","scikit-learn"
"2014-04-11 14:21:12","scikit-learn"
"2014-04-11 15:16:03","scikit-learn"
"2014-04-11 16:48:48","scikit-learn"
"2014-04-11 17:33:36","scikit-learn"
"2014-04-11 19:26:27","scikit-learn"
"2014-04-12 12:19:22","scikit-learn"
"2014-04-12 15:50:16","scikit-learn"
"2014-04-12 22:24:03","scikit-learn"
"2014-04-13 16:36:17","scikit-learn"
"2014-04-14 07:19:17","scikit-learn"
"2014-04-14 09:24:16","scikit-learn"
"2014-04-14 10:19:45","scikit-learn"
"2014-04-14 14:18:05","scikit-learn"
"2014-04-14 17:39:14","scikit-learn"
"2014-04-15 08:29:01","scikit-learn"
"2014-04-15 22:29:54","scikit-learn"
"2014-04-15 22:46:22","scikit-learn"
"2014-04-16 18:38:22","scikit-learn"
"2014-04-16 19:19:49","scikit-learn"
"2014-04-17 03:16:52","scikit-learn"
"2014-04-17 04:05:00","scikit-learn"
"2014-04-17 10:09:39","scikit-learn"
"2014-04-18 22:40:24","scikit-learn"
"2014-04-19 10:55:48","scikit-learn"
"2014-04-19 13:50:03","scikit-learn"
"2014-04-19 14:23:41","scikit-learn"
"2014-04-19 20:13:04","scikit-learn"
"2014-04-19 21:58:42","scikit-learn"
"2014-04-20 04:47:30","scikit-learn"
"2014-04-20 06:10:04","scikit-learn"
"2014-04-20 13:45:05","scikit-learn"
"2014-04-20 22:08:37","scikit-learn"
"2014-04-21 10:58:01","scikit-learn"
"2014-04-21 13:36:30","scikit-learn"
"2014-04-21 15:35:57","scikit-learn"
"2014-04-21 16:23:55","scikit-learn"
"2014-04-21 16:54:06","scikit-learn"
"2014-04-22 09:10:22","scikit-learn"
"2014-04-22 10:44:26","scikit-learn"
"2014-04-22 18:05:31","scikit-learn"
"2014-04-23 11:18:53","scikit-learn"
"2014-04-23 15:05:19","scikit-learn"
"2014-04-23 17:01:22","scikit-learn"
"2014-04-23 20:37:14","scikit-learn"
"2014-04-23 21:57:38","scikit-learn"
"2014-04-24 05:16:41","scikit-learn"
"2014-04-24 11:35:23","scikit-learn"
"2014-04-24 14:00:20","scikit-learn"
"2014-04-24 19:20:54","scikit-learn"
"2014-04-25 06:37:38","scikit-learn"
"2014-04-25 13:30:11","scikit-learn"
"2014-04-25 17:03:13","scikit-learn"
"2014-04-25 22:04:47","scikit-learn"
"2014-04-25 22:52:25","scikit-learn"
"2014-04-26 09:35:58","scikit-learn"
"2014-04-26 23:48:18","scikit-learn"
"2014-04-27 03:46:38","scikit-learn"
"2014-04-27 15:45:40","scikit-learn"
"2014-04-27 20:06:25","scikit-learn"
"2014-04-28 00:39:04","scikit-learn"
"2014-04-28 01:08:29","scikit-learn"
"2014-04-28 04:07:39","scikit-learn"
"2014-04-28 11:09:23","scikit-learn"
"2014-04-28 16:31:42","scikit-learn"
"2014-04-28 23:59:03","scikit-learn"
"2014-04-29 02:09:44","scikit-learn"
"2014-04-29 02:52:28","scikit-learn"
"2014-04-29 21:49:45","scikit-learn"
"2014-04-29 22:37:16","scikit-learn"
"2014-04-30 13:24:07","scikit-learn"
"2014-05-01 06:28:00","scikit-learn"
"2014-05-01 10:13:43","scikit-learn"
"2014-05-01 20:08:39","scikit-learn"
"2014-05-02 00:59:53","scikit-learn"
"2014-05-02 04:11:37","scikit-learn"
"2014-05-02 08:46:52","scikit-learn"
"2014-05-03 03:13:42","scikit-learn"
"2014-05-03 14:01:58","scikit-learn"
"2014-05-04 07:06:12","scikit-learn"
"2014-05-04 11:31:38","scikit-learn"
"2014-05-04 16:42:06","scikit-learn"
"2014-05-05 10:52:51","scikit-learn"
"2014-05-06 01:24:32","scikit-learn"
"2014-05-06 06:58:13","scikit-learn"
"2014-05-06 14:26:19","scikit-learn"
"2014-05-06 15:54:12","scikit-learn"
"2014-05-07 13:06:34","scikit-learn"
"2014-05-07 14:07:26","scikit-learn"
"2014-05-08 13:37:50","scikit-learn"
"2014-05-09 05:58:01","scikit-learn"
"2014-05-09 09:35:06","scikit-learn"
"2014-05-09 11:53:23","scikit-learn"
"2014-05-09 22:05:59","scikit-learn"
"2014-05-09 22:14:38","scikit-learn"
"2014-05-10 03:11:42","scikit-learn"
"2014-05-10 15:29:08","scikit-learn"
"2014-05-10 20:32:36","scikit-learn"
"2014-05-11 01:53:01","scikit-learn"
"2014-05-12 12:58:33","scikit-learn"
"2014-05-12 16:19:51","scikit-learn"
"2014-05-13 11:06:43","scikit-learn"
"2014-05-14 04:10:41","scikit-learn"
"2014-05-14 14:02:21","scikit-learn"
"2014-05-14 16:22:12","scikit-learn"
"2014-05-15 06:48:35","scikit-learn"
"2014-05-15 12:06:17","scikit-learn"
"2014-05-15 12:39:29","scikit-learn"
"2014-05-15 17:14:17","scikit-learn"
"2014-05-15 19:41:07","scikit-learn"
"2014-05-17 18:04:46","scikit-learn"
"2014-05-17 19:10:57","scikit-learn"
"2014-05-18 02:25:19","scikit-learn"
"2014-05-18 10:41:33","scikit-learn"
"2014-05-19 15:47:30","scikit-learn"
"2014-05-19 22:40:23","scikit-learn"
